Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,class
KlDigits,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.3721045,26.5519961,77.928,Castle
KlDigits,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.3721045,26.5519961,108.421,Cn2
KlDigits,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.3721045,26.5519961,596.315,Default
KlDigits,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.3721045,26.5519961,12.875,Dipol92
KlDigits,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.3721045,26.5519961,37.27,Discrim
KlDigits,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.3721045,26.5519961,132.816,ITrule
KlDigits,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.3721045,26.5519961,101.645,IndCART
KlDigits,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.3721045,26.5519961,0,KNN
KlDigits,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.3721045,26.5519961,664.078,Kohonen
KlDigits,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.3721045,26.5519961,4.066,LVQ
KlDigits,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.3721045,26.5519961,21.007,LogDisc
KlDigits,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.3721045,26.5519961,96.224,NewId
KlDigits,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.3721045,26.5519961,3.388,QuaDisc
KlDigits,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.3721045,26.5519961,23.717,RBF
KlDigits,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.3721045,26.5519961,25.072,Smart
Letters,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.05685103,4.96261322,52.292,Ac2
Letters,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.05685103,4.96261322,0,Alloc80
Letters,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.05685103,4.96261322,75.982,BackProp
Letters,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.05685103,4.96261322,134.341,Bayes
Letters,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.05685103,4.96261322,17.334,BayesTree
Letters,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.05685103,4.96261322,19.646,C4.5
Letters,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.05685103,4.96261322,270.416,CART
Letters,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.05685103,4.96261322,54.603,Cal5
Letters,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.05685103,4.96261322,270.416,Cascade
Letters,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.05685103,4.96261322,52.292,Castle
Letters,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.05685103,4.96261322,14.734,Cn2
Letters,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.05685103,4.96261322,258.86,Default
Letters,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.05685103,4.96261322,32.358,Dipol92
Letters,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.05685103,4.96261322,68.76,Discrim
Letters,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.05685103,4.96261322,153.12,ITrule
Letters,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.05685103,4.96261322,19.068,IndCART
Letters,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.05685103,4.96261322,1.733,KNN
Letters,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.05685103,4.96261322,54.314,Kohonen
Letters,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.05685103,4.96261322,4.334,LVQ
Letters,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.05685103,4.96261322,49.114,LogDisc
Letters,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.05685103,4.96261322,18.49,NewId
Letters,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.05685103,4.96261322,14.156,QuaDisc
Letters,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.05685103,4.96261322,48.825,RBF
Letters,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.05685103,4.96261322,66.737,Smart
NewBelgian,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,?,1,?,1.118,6.7738,0.3879,3.83,0.0421,9.21377672,89.9738717,1.675,Ac2
NewBelgian,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,?,1,?,1.118,6.7738,0.3879,3.83,0.0421,9.21377672,89.9738717,8.933,Alloc80
NewBelgian,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,?,1,?,1.118,6.7738,0.3879,3.83,0.0421,9.21377672,89.9738717,2.513,BackProp
NewBelgian,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,?,1,?,1.118,6.7738,0.3879,3.83,0.0421,9.21377672,89.9738717,21.217,Bayes
NewBelgian,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,?,1,?,1.118,6.7738,0.3879,3.83,0.0421,9.21377672,89.9738717,0.279,BayesTree
NewBelgian,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,?,1,?,1.118,6.7738,0.3879,3.83,0.0421,9.21377672,89.9738717,1.396,C4.5
NewBelgian,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,?,1,?,1.118,6.7738,0.3879,3.83,0.0421,9.21377672,89.9738717,2.513,CART
NewBelgian,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,?,1,?,1.118,6.7738,0.3879,3.83,0.0421,9.21377672,89.9738717,3.629,Cal5
NewBelgian,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,?,1,?,1.118,6.7738,0.3879,3.83,0.0421,9.21377672,89.9738717,275.541,Cascade
NewBelgian,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,?,1,?,1.118,6.7738,0.3879,3.83,0.0421,9.21377672,89.9738717,14.238,Castle
NewBelgian,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,?,1,?,1.118,6.7738,0.3879,3.83,0.0421,9.21377672,89.9738717,3.35,Cn2
NewBelgian,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,?,1,?,1.118,6.7738,0.3879,3.83,0.0421,9.21377672,89.9738717,17.029,Default
NewBelgian,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,?,1,?,1.118,6.7738,0.3879,3.83,0.0421,9.21377672,89.9738717,3.629,Dipol92
NewBelgian,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,?,1,?,1.118,6.7738,0.3879,3.83,0.0421,9.21377672,89.9738717,7.817,Discrim
NewBelgian,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,?,1,?,1.118,6.7738,0.3879,3.83,0.0421,9.21377672,89.9738717,18.984,ITrule
NewBelgian,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,?,1,?,1.118,6.7738,0.3879,3.83,0.0421,9.21377672,89.9738717,0.279,IndCART
NewBelgian,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,?,1,?,1.118,6.7738,0.3879,3.83,0.0421,9.21377672,89.9738717,10.888,KNN
NewBelgian,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,?,1,?,1.118,6.7738,0.3879,3.83,0.0421,9.21377672,89.9738717,19.821,Kohonen
NewBelgian,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,?,1,?,1.118,6.7738,0.3879,3.83,0.0421,9.21377672,89.9738717,14.517,LVQ
NewBelgian,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,?,1,?,1.118,6.7738,0.3879,3.83,0.0421,9.21377672,89.9738717,4.188,LogDisc
NewBelgian,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,?,1,?,1.118,6.7738,0.3879,3.83,0.0421,9.21377672,89.9738717,1.117,NewId
NewBelgian,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,?,1,?,1.118,6.7738,0.3879,3.83,0.0421,9.21377672,89.9738717,6.142,QuaDisc
NewBelgian,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,?,1,?,1.118,6.7738,0.3879,3.83,0.0421,9.21377672,89.9738717,6.142,RBF
NewBelgian,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,?,1,?,1.118,6.7738,0.3879,3.83,0.0421,9.21377672,89.9738717,0,Smart
SatImage,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929472,4.9047972,9.654,Ac2
SatImage,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929472,4.9047972,5.823,Alloc80
SatImage,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929472,4.9047972,6.896,BackProp
SatImage,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929472,4.9047972,29.576,Bayes
SatImage,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929472,4.9047972,8.122,BayesTree
SatImage,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929472,4.9047972,8.582,C4.5
SatImage,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929472,4.9047972,6.743,CART
SatImage,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929472,4.9047972,8.735,Cal5
SatImage,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929472,4.9047972,10.574,Cascade
SatImage,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929472,4.9047972,15.325,Castle
SatImage,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929472,4.9047972,8.582,Cn2
SatImage,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929472,4.9047972,102.061,Default
SatImage,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929472,4.9047972,2.605,Dipol92
SatImage,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929472,4.9047972,11.8,Discrim
SatImage,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929472,4.9047972,138.84,ITrule
SatImage,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929472,4.9047972,6.743,IndCART
SatImage,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929472,4.9047972,0,KNN
SatImage,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929472,4.9047972,13.026,Kohonen
SatImage,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929472,4.9047972,1.686,LVQ
SatImage,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929472,4.9047972,10.574,LogDisc
SatImage,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929472,4.9047972,8.582,NewId
SatImage,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929472,4.9047972,9.348,QuaDisc
SatImage,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929472,4.9047972,4.138,RBF
SatImage,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929472,4.9047972,9.961,Smart
Segment,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743405,3.61435851,0.282,Ac2
Segment,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743405,3.61435851,0,Alloc80
Segment,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743405,3.61435851,6.762,BackProp
Segment,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743405,3.61435851,66.211,Bayes
Segment,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743405,3.61435851,0.845,BayesTree
Segment,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743405,3.61435851,2.817,C4.5
Segment,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743405,3.61435851,2.817,CART
Segment,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743405,3.61435851,9.016,Cal5
Segment,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743405,3.61435851,273.295,Cascade
Segment,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743405,3.61435851,23.103,Castle
Segment,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743405,3.61435851,3.663,Cn2
Segment,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743405,3.61435851,245.12,Default
Segment,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743405,3.61435851,0.282,Dipol92
Segment,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743405,3.61435851,24.23,Discrim
Segment,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743405,3.61435851,119.743,ITrule
Segment,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743405,3.61435851,4.226,IndCART
Segment,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743405,3.61435851,13.242,KNN
Segment,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743405,3.61435851,10.425,Kohonen
Segment,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743405,3.61435851,4.508,LVQ
Segment,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743405,3.61435851,22.258,LogDisc
Segment,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743405,3.61435851,1.127,NewId
Segment,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743405,3.61435851,35.782,QuaDisc
Segment,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743405,3.61435851,10.988,RBF
Segment,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743405,3.61435851,6.198,Smart
Shuttle,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.3108,0.9653,3.4271,0.3348,2.88321386,9.23626045,37.331,Ac2
Shuttle,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.3108,0.9653,3.4271,0.3348,2.88321386,9.23626045,98.746,Alloc80
Shuttle,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.3108,0.9653,3.4271,0.3348,2.88321386,9.23626045,50.577,BackProp
Shuttle,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.3108,0.9653,3.4271,0.3348,2.88321386,9.23626045,540.695,Bayes
Shuttle,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.3108,0.9653,3.4271,0.3348,2.88321386,9.23626045,1.204,BayesTree
Shuttle,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.3108,0.9653,3.4271,0.3348,2.88321386,9.23626045,10.838,C4.5
Shuttle,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.3108,0.9653,3.4271,0.3348,2.88321386,9.23626045,8.43,CART
Shuttle,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.3108,0.9653,3.4271,0.3348,2.88321386,9.23626045,2.408,Cal5
Shuttle,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.3108,0.9653,3.4271,0.3348,2.88321386,9.23626045,12040.992,Cascade
Shuttle,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.3108,0.9653,3.4271,0.3348,2.88321386,9.23626045,456.399,Castle
Shuttle,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.3108,0.9653,3.4271,0.3348,2.88321386,9.23626045,2.408,Cn2
Shuttle,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.3108,0.9653,3.4271,0.3348,2.88321386,9.23626045,2575.826,Default
Shuttle,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.3108,0.9653,3.4271,0.3348,2.88321386,9.23626045,56.598,Dipol92
Shuttle,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.3108,0.9653,3.4271,0.3348,2.88321386,9.23626045,580.434,Discrim
Shuttle,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.3108,0.9653,3.4271,0.3348,2.88321386,9.23626045,48.169,ITrule
Shuttle,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.3108,0.9653,3.4271,0.3348,2.88321386,9.23626045,9.634,IndCART
Shuttle,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.3108,0.9653,3.4271,0.3348,2.88321386,9.23626045,51.781,KNN
Shuttle,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.3108,0.9653,3.4271,0.3348,2.88321386,9.23626045,12040.992,Kohonen
Shuttle,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.3108,0.9653,3.4271,0.3348,2.88321386,9.23626045,51.781,LVQ
Shuttle,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.3108,0.9653,3.4271,0.3348,2.88321386,9.23626045,460.012,LogDisc
Shuttle,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.3108,0.9653,3.4271,0.3348,2.88321386,9.23626045,0,NewId
Shuttle,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.3108,0.9653,3.4271,0.3348,2.88321386,9.23626045,808.031,QuaDisc
Shuttle,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.3108,0.9653,3.4271,0.3348,2.88321386,9.23626045,167.387,RBF
Shuttle,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.3108,0.9653,3.4271,0.3348,2.88321386,9.23626045,69.845,Smart
Technical,2580,7078,56,91,0,0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.2963,4.8787,0.3672,0.1815,26.8798898,1.0231405,2.13,Ac2
Technical,2580,7078,56,91,0,0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.2963,4.8787,0.3672,0.1815,26.8798898,1.0231405,161.514,Alloc80
Technical,2580,7078,56,91,0,0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.2963,4.8787,0.3672,0.1815,26.8798898,1.0231405,161.514,BackProp
Technical,2580,7078,56,91,0,0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.2963,4.8787,0.3672,0.1815,26.8798898,1.0231405,46.857,Bayes
Technical,2580,7078,56,91,0,0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.2963,4.8787,0.3672,0.1815,26.8798898,1.0231405,14.909,BayesTree
Technical,2580,7078,56,91,0,0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.2963,4.8787,0.3672,0.1815,26.8798898,1.0231405,5.325,C4.5
Technical,2580,7078,56,91,0,0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.2963,4.8787,0.3672,0.1815,26.8798898,1.0231405,161.514,CART
Technical,2580,7078,56,91,0,0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.2963,4.8787,0.3672,0.1815,26.8798898,1.0231405,16.506,Cal5
Technical,2580,7078,56,91,0,0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.2963,4.8787,0.3672,0.1815,26.8798898,1.0231405,161.514,Cascade
Technical,2580,7078,56,91,0,0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.2963,4.8787,0.3672,0.1815,26.8798898,1.0231405,161.514,Castle
Technical,2580,7078,56,91,0,0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.2963,4.8787,0.3672,0.1815,26.8798898,1.0231405,5.857,Cn2
Technical,2580,7078,56,91,0,0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.2963,4.8787,0.3672,0.1815,26.8798898,1.0231405,120.692,Default
Technical,2580,7078,56,91,0,0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.2963,4.8787,0.3672,0.1815,26.8798898,1.0231405,18.104,Dipol92
Technical,2580,7078,56,91,0,0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.2963,4.8787,0.3672,0.1815,26.8798898,1.0231405,53.424,Discrim
Technical,2580,7078,56,91,0,0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.2963,4.8787,0.3672,0.1815,26.8798898,1.0231405,161.514,ITrule
Technical,2580,7078,56,91,0,0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.2963,4.8787,0.3672,0.1815,26.8798898,1.0231405,0.887,IndCART
Technical,2580,7078,56,91,0,0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.2963,4.8787,0.3672,0.1815,26.8798898,1.0231405,20.234,KNN
