fLength:,fWidth:,fSize:,fConc:,fConc1:,fAsym:,fM3Long:,fM3Trans:,fAlpha:,fDist:,class:
2593,536,205,6043,3706,4554,4637,7851,14614,2817,0
8683,7670,2541,2700,1547,13439,13375,3366,3588,8998,0
16536,16012,5206,2108,1330,1809,1534,17616,1577,18301,0
914,3850,443,4835,2684,9281,5637,8715,8116,554,0
2406,6436,846,4208,2670,8941,5082,10597,14989,4137,0
7406,4120,1156,3840,2130,2968,7335,6198,9846,3641,0
14026,10192,2618,2328,1378,18291,1705,16143,5549,15391,0
439,3264,152,6028,3976,11655,6121,13422,17049,6430,0
3485,2878,589,5047,3207,5070,3582,6749,10107,9901,0
10224,8570,1353,2539,1558,6698,1986,2416,3919,11766,0
11501,11012,2926,2063,1270,15726,15231,14749,3082,15182,0
11141,6199,1828,2689,1692,10537,13798,11439,2324,9576,0
9738,11619,2569,1807,1231,13496,14015,2441,7908,3853,0
15111,13534,5678,950,597,17896,17593,2610,2491,15397,0
3288,7331,803,4161,2625,13722,9442,11859,5864,9180,0
15117,14168,4335,1875,1054,3962,17154,1353,1759,16924,0
10566,8290,2232,1785,1007,11535,13855,6348,6908,9071,0
15847,14715,5517,679,477,18399,17946,1562,4533,16227,0
2878,426,55,5967,3856,13384,8885,7612,7162,3732,0
8939,6215,1606,4053,2399,15171,13695,5606,6024,2559,0
17384,15263,3207,1203,724,18167,18225,1195,17821,1916,0
11550,10692,3397,1749,1041,10317,13465,1857,1339,9626,0
12892,11145,2683,2076,1444,17850,1555,3154,839,5930,0
6344,7783,972,3521,2397,10700,11285,12460,1633,3007,0
13194,9185,2990,2237,1365,1387,16078,6508,3510,14651,0
16154,15187,4330,1054,680,9825,2075,2078,425,17674,0
11797,7856,2855,2808,1969,2621,14493,8467,3290,16125,0
627,1954,285,6317,4242,11276,7367,4337,13118,11692,0
1200,3038,174,5069,3139,8875,5802,7202,7935,4131,0
9029,7318,1820,2794,1543,5141,4229,14114,7082,2901,0
2897,582,13,5650,3227,14120,7654,10671,5877,8252,0
8040,8869,2818,2368,1596,9525,5969,4945,5243,12151,0
9696,12402,2203,1897,1120,6233,2742,15880,9388,8271,0
5998,11165,1100,3359,2260,15373,11468,1937,7660,5637,0
8466,9457,1771,2565,1486,4355,2699,6580,7104,4561,0
2168,8284,265,3418,1946,6907,10317,9078,17581,3743,0
14821,14350,4868,1825,1465,3171,15544,1360,1044,16595,0
11729,15168,3237,1073,673,14229,12174,17477,6276,7791,0
5464,10965,2325,2851,1655,6804,4585,8198,8468,2787,0
9703,4221,759,2900,1727,5089,3646,11385,7819,4119,0
16405,15556,5649,1278,803,3757,16941,16167,688,17623,0
6954,1052,160,4429,2539,3286,3521,7731,7647,3988,0
13261,7103,1982,2676,1571,4824,1337,14626,6650,9790,0
7869,7793,933,2635,1512,2935,2286,15913,6109,11963,0
8852,7666,941,3015,1784,15315,13148,6196,11875,9874,0
7266,5207,806,4302,3070,13602,11941,5901,6249,5897,0
6712,10824,1361,2261,1650,4468,2982,13096,4321,10493,0
4210,5379,181,4762,2576,15005,5495,10981,2489,10968,0
14966,13298,2835,2012,1156,616,17635,16010,2331,16894,0
16599,16158,6742,423,333,18244,18202,1533,2010,6603,0
12881,13281,2337,2259,1240,16205,16288,14421,8090,12949,0
13372,14654,4639,1366,869,14203,17488,1825,3479,8337,0
8998,10453,1854,2255,1304,16682,12965,2529,10870,15580,0
2063,5465,617,3996,2202,10758,7875,6494,10961,11151,0
6464,10196,2916,2753,1607,9834,12357,4301,3725,14212,0
869,3480,457,5433,3728,7453,6893,6232,14871,12233,0
8799,6687,1498,2128,1323,15060,4298,10330,7475,13456,0
9566,13790,2130,2111,1232,4863,2542,899,7772,2867,0
11176,10930,4226,1821,1120,16492,9690,7820,974,8021,0
4233,9612,706,3862,2379,12934,10447,2631,1449,12806,0
13476,13283,4550,763,494,4903,15076,2143,83,13903,0
13413,14516,3151,1651,1034,14369,17408,17256,9717,3903,0
9298,10171,2068,1802,1249,13754,2892,9618,836,13161,0
13417,15613,5885,783,501,16986,16264,16977,6362,8928,0
2676,5389,692,4306,2514,12679,7756,10944,3461,9761,0
6299,9525,507,3308,2056,11520,10798,10111,10176,15473,0
3667,10778,1653,3000,1661,5667,3714,12515,14504,384,0
11798,11924,4796,1166,762,14778,13280,6572,1372,9606,0
12709,5950,1473,2099,1229,1139,14212,7881,248,12986,0
6105,662,392,5077,3099,9913,8706,8122,8654,589,0
2769,2143,191,4973,3205,9620,3918,13199,452,7320,0
5600,1908,504,3558,2104,5631,9945,7878,8051,6799,0
13083,12129,4953,828,537,10278,9942,4989,5363,9117,0
7629,5346,840,3602,2118,3845,3959,5997,10947,3508,0
5465,6405,854,3324,2069,4178,2695,8737,10008,2636,0
410,3577,75,5988,3520,5503,6747,14294,14995,6839,0
10066,6586,2043,2288,1394,14176,11079,11690,1789,8411,0
14370,13729,5474,623,454,17731,16348,12675,8223,13751,0
6495,12405,3406,2003,1128,3806,4368,14519,15132,5157,0
841,4065,381,5160,3516,8312,6482,11471,4628,5845,0
6767,12355,1654,2644,1681,10191,12731,2910,7233,2409,0
6129,4406,1178,3314,1823,10604,11412,6988,15658,2249,0
16001,14932,4823,1067,711,17950,17778,16907,144,16394,0
7681,10836,2551,1823,1201,6545,4155,11842,6790,15107,0
13370,11490,4353,1473,985,1268,14670,15256,2994,13569,0
16782,11027,1961,2252,1318,804,17951,1277,5260,13844,0
5528,8443,2041,3040,1744,9006,4764,14371,910,9061,0
8669,4727,413,4096,2680,8639,6955,7454,4424,5906,0
12101,13878,4463,792,512,16827,11781,4330,71,14011,0
11631,10347,2025,1532,916,1232,14151,2509,10193,14213,0
13553,12949,3412,1634,961,1639,14171,14453,6825,16116,0
11440,10345,2873,1726,1282,12843,4151,14473,1100,10731,0
7904,12522,3480,1583,951,10199,8484,12891,10061,10670,0
13887,14225,5801,841,561,16640,16575,17065,866,12541,0
10882,12104,4561,1338,883,14898,10535,15014,6910,10760,0
15670,12850,4365,2883,1565,14764,3140,16964,104,18321,0
16913,12407,3865,1213,787,18364,18328,16247,584,15151,0
15608,16975,3680,1102,681,17390,16355,17698,8525,16527,0
6507,6732,813,3320,2125,14919,10689,4386,3260,4281,0
14078,12548,4126,1256,833,17365,17008,16093,6289,11609,0
16328,16234,6966,316,257,14394,17592,12093,2006,16679,0
11285,13059,4898,1383,832,6363,1940,15645,3099,10793,0
14987,12088,5596,869,612,17907,17764,2034,2768,13316,0
6033,12543,2193,2184,1402,9108,10916,2454,7778,7975,0
6180,11687,1448,2554,1415,10514,11627,15802,13651,1630,0
15698,13340,5588,1253,756,15833,18090,2450,1563,15777,0
6223,303,369,5293,3131,12133,6023,10148,9537,14548,0
15387,12884,2066,2483,1474,16778,17941,16602,6067,16517,0
12180,12273,2328,1876,1278,8264,12148,1134,300,8769,0
10180,7370,2923,2134,1454,9249,13405,6464,4764,8426,0
14739,12530,2870,1786,1099,3042,15717,2198,814,16466,0
1986,1791,924,4949,3308,13548,8387,8699,11974,5648,0
16244,10995,3263,1418,863,17632,18321,5551,3076,10003,0
11227,5818,1566,2808,1576,1604,14235,11417,8815,14734,0
16613,15738,6568,465,324,18174,18322,16836,153,10299,0
15225,14754,6128,1125,816,1685,16468,14683,2264,17431,0
16270,10613,2341,2417,1446,547,18076,15193,6418,9112,0
1479,2750,246,4467,2544,4235,5660,9330,17116,8264,0
1423,2622,470,4921,2906,7911,7262,7618,13789,2922,0
12676,14048,5584,900,570,16610,14998,13720,3089,13745,0
7382,10,230,4905,3198,5914,3841,9108,8173,1839,0
3709,8211,1237,3917,2574,7286,7568,13049,17974,3862,0
15299,14760,3154,1748,1164,7934,14257,3635,5312,17561,0
9030,1370,737,3270,1795,17252,3227,9985,1082,9170,0
5852,8464,1058,3599,2095,9188,11486,15933,16280,1917,0
2231,8601,370,4115,2424,10800,10725,4211,16529,1533,0
4767,10391,1311,2867,1832,11712,10864,12265,15143,1485,0
5172,4799,592,2909,1612,12807,7988,10303,12094,10812,0
2790,6786,956,4078,2418,8242,8139,5841,1834,4271,0
11466,12289,3577,1236,725,3315,13109,14795,5668,14571,0
15833,13056,5186,1009,609,17178,17814,15613,5125,17505,0
382,3458,511,5976,3886,5626,7104,4828,8651,4242,0
5681,8848,1592,3109,1773,13260,12252,14136,1668,4490,0
1245,2990,259,5018,2993,7701,7390,7447,7996,13683,0
10497,15914,3353,1208,860,5790,13717,14994,15943,1800,0
1946,9799,242,4591,2614,14707,4366,2277,14192,3677,0
16628,13468,2639,2822,1890,849,17241,17370,2848,12270,0
12244,13092,4517,1628,935,14843,14997,9293,495,14730,0
15774,15793,6139,605,417,16538,17548,17793,1783,8119,0
7738,9061,3242,2397,1431,15187,10468,13903,4286,8014,0
6927,5320,1859,3308,2084,8534,4015,6630,8846,2583,0
12855,10834,4612,1223,768,13216,13906,13471,415,12970,0
9732,6696,2773,2967,1711,10220,13835,12622,3959,6360,0
5555,3136,587,4423,3144,10154,9977,5178,13107,3828,0
11773,14148,4735,831,580,12615,11834,2749,6235,7752,0
5399,3600,552,3784,2662,10512,8186,9341,16224,92,0
8273,11425,1371,2225,1247,10257,2583,16215,9730,12053,0
13548,13287,4766,1443,832,1155,15305,3002,2583,13929,0
15732,15288,4368,735,522,924,1245,1001,6062,11999,0
14131,13531,5790,862,621,1273,16249,12185,5429,14219,0
13874,12782,3319,1826,1299,1864,15464,17042,4365,15537,0
8020,9717,1448,2647,1581,16008,12325,15409,9987,5239,0
12077,10795,3650,2525,1450,16794,15777,4436,4493,14819,0
6096,5503,1377,3384,1830,11924,7173,11118,5771,5276,0
380,3056,60,5981,4153,11446,6148,11412,11549,12135,0
9799,13079,2472,1655,976,3317,3392,16795,1794,7536,0
14134,14736,5279,784,497,17683,16224,17227,181,14453,0
8254,6136,2047,2583,1476,9559,3191,6680,5824,5607,0
14330,12771,2956,2106,1591,4031,3685,1182,6983,17266,0
10390,16083,3826,639,445,9873,11366,4341,9572,2874,0
6256,7813,829,3021,1663,4023,2617,4902,7650,4189,0
2038,8533,1691,4078,2959,9736,8200,14666,11018,465,0
10965,14364,2878,1766,1013,12686,15733,16191,17358,3646,0
3961,7189,1582,3537,2304,8248,10731,6246,12282,13917,0
10089,13111,4323,1430,848,7769,3154,1974,6114,10805,0
14445,13540,3194,1183,849,2149,14835,17076,6419,15562,0
16921,16000,6498,917,611,1569,16506,11890,318,17766,0
2315,3385,301,5490,3998,11516,10893,5220,14887,9851,0
12854,11918,2509,2080,1190,1995,1784,14400,1865,15236,0
2098,6520,999,4159,2769,8953,5177,10628,11442,6698,0
11191,16112,6310,777,490,15484,13692,15324,3595,2584,0
10053,8865,2227,2213,1532,14284,13603,3961,8975,4770,0
13951,14582,4187,1208,761,16821,17520,15181,585,16338,0
13461,5189,1497,2536,1555,1087,15214,6050,2887,13596,0
4911,10398,1679,3358,2034,14817,9064,5424,10673,9605,0
9196,14368,4134,1740,1191,13103,12564,16764,6616,3410,0
13678,11828,4418,1568,1066,1726,15122,15872,764,15358,0
10789,5476,1328,3351,2265,3262,4864,14847,7394,12125,0
14496,12474,1210,2567,1412,1390,13092,15998,3770,15680,0
11824,5520,1648,1866,1051,4994,2860,12287,8714,1550,0
1682,7180,1915,4283,2593,7794,8557,11917,13970,9059,0
1711,8396,1237,3893,2231,7136,9004,14865,13695,1388,0
15879,15796,6542,906,605,1717,16915,3022,2566,17854,0
5912,1263,909,4658,2689,5250,9241,10332,2781,6694,0
7951,8133,2146,3150,1745,9274,12577,11498,12037,10168,0
6244,5897,868,3718,2046,9367,12151,11091,5023,4595,0
11392,4247,1006,4534,2670,11073,14526,9181,6474,11829,0
8891,7955,2186,2478,1584,5095,2127,9645,7408,13727,0
7529,13557,2856,2122,1363,14460,9387,7606,1955,9358,0
7051,14016,4228,1920,1303,11243,11861,2537,7025,1715,0
11545,7253,1569,2735,1771,16501,12371,8173,6946,7290,0
4515,746,443,5801,3555,5939,8602,7348,4014,5609,0
986,3742,392,4809,2970,8914,5894,10494,9095,9427,0
6800,11560,701,3599,1988,15679,9045,2276,10995,12789,0
11010,10522,1550,2118,1235,16756,14237,5318,16300,1150,0
1498,2511,589,4756,2840,8403,6243,7760,14324,1581,0
10890,8139,2944,2336,1513,11593,14240,12616,6195,9863,0
16639,16777,6776,642,504,2576,16753,17335,2549,17880,0
13373,6410,2366,4179,3334,2722,3813,3463,832,16178,0
8174,13585,2388,1753,1114,15340,11315,15680,11028,603,0
6519,7708,641,3305,2007,3655,2891,15059,2468,10389,0
7042,4394,1660,3433,2202,7153,6141,6378,10797,5413,0
6828,10434,2849,2213,1450,8295,6418,5188,2695,9766,0
991,3763,453,4830,3002,7985,6954,7751,12460,13389,0
15803,15081,5252,688,462,13301,17738,16997,3087,15071,0
6206,5951,833,4338,2429,6623,3363,3544,3159,1945,0
12846,13644,6124,978,662,14029,15451,16636,1459,12042,0
1787,892,103,5852,4068,8313,6489,8562,14825,10199,0
6721,6977,444,4033,2364,14658,12069,4526,9213,2736,0
4614,5575,352,4561,2484,15213,5015,6863,10230,1367,0
3361,3982,882,4712,2704,10359,10764,9210,7742,13619,0
638,2393,173,6250,3740,11851,6710,3926,17281,2036,0
13371,9547,3513,1577,965,12852,15761,9339,8463,9548,0
9806,10713,901,3636,2289,5029,1668,6661,1214,9056,0
6863,13033,3107,2743,2028,13147,11568,16882,10908,8035,0
3801,3107,188,4491,2541,13827,10618,12972,14545,8909,0
5333,9966,1743,3227,2060,10027,11631,3136,15637,1469,0
2221,8609,370,3980,2712,11692,10395,3071,7422,10109,0
12245,12470,4805,1214,783,10720,14323,13971,3024,8951,0
16490,15046,5162,998,688,3234,18023,16789,4030,16908,0
5460,12034,2775,2432,1612,5645,9491,12955,5811,1687,0
75,4651,241,5505,3155,12430,5171,6468,13240,2746,0
12567,12710,4877,1528,1151,14541,16254,13823,6669,10857,0
16617,15197,6457,710,556,15606,18037,2155,1016,16022,0
9223,620,372,5341,3506,13414,11969,7605,3215,5434,0
4266,7290,1238,3710,2544,6277,4684,13660,8014,9788,0
2414,8021,484,5036,3303,14148,5091,2317,8025,13346,0
12851,16713,3444,1486,1088,16388,15684,18050,3901,1506,0
15186,16063,5989,1473,1004,8719,15148,784,374,17811,0
12541,11862,2155,1893,1373,17677,15185,2385,1165,7174,0
5872,9699,2031,2892,1599,8685,12162,9453,13914,14488,0
9473,7909,2109,2718,2055,10866,4319,5570,5471,12664,0
4775,2617,496,4407,2832,11509,10842,11192,7885,9252,0
8766,7093,1062,2683,1677,15153,11542,3839,13159,7815,0
2070,1842,457,4806,3030,13902,7914,9530,6162,8235,0
1810,874,127,5969,4044,7968,7093,9691,11855,3323,0
11836,11846,2095,1966,1532,17027,13716,2980,3950,3634,0
14290,14055,4138,1378,1056,17105,16330,16277,6022,15899,0
15536,1308,702,4205,2348,884,15833,5878,4147,16245,0
5386,1999,751,3640,2204,5816,9687,10198,14933,1867,0
12151,12283,2435,3198,2455,3306,4404,1012,160,16669,0
8401,11444,2098,3056,1698,12497,8132,16671,6523,4212,0
4708,2215,1201,4151,2416,6579,9297,7047,8523,7392,0
10460,3065,1198,2189,1204,6598,2788,9824,6845,13082,0
6171,11413,2153,3290,2049,10141,11862,2763,12248,10957,0
3786,2848,149,4267,2289,15658,3639,5855,15388,14648,0
218,3977,24,5808,3604,5395,7399,4862,10562,5655,0
3397,5466,303,5427,3498,10172,9951,6250,9116,201,0
9207,1458,803,3029,1737,3804,11906,7478,3218,2523,0
2058,1546,581,5460,3960,8784,4671,11344,7950,8066,0
8223,6168,935,2479,1415,15683,2705,11249,8408,2753,0
4707,9183,933,2573,1481,13049,8130,15471,12615,3910,0
1250,893,142,6103,4316,8426,6440,9634,16376,8109,0
13750,13181,5508,1385,829,2346,14944,4114,4053,15832,0
5970,11254,1245,2425,1402,6840,8869,3630,2933,11080,0
2219,765,32,5982,3700,9062,5324,8161,16345,2951,0
9279,855,455,3871,2385,4249,3307,8458,8484,11969,0
16237,17010,7016,330,251,17115,17050,537,596,17155,0
5051,10518,1485,2763,1683,10471,4237,3295,10559,2768,0
6456,10565,1620,2744,1693,13243,10174,15708,10383,6641,0
3345,2944,184,4781,2735,5178,3691,8202,8174,6368,0
16931,16948,7126,104,94,1226,17991,15770,2474,13291,0
14948,15117,5748,580,424,18106,17325,1250,4476,15056,0
14712,13013,4670,1737,1114,2899,17133,16613,1597,16744,0
15222,15802,5754,1150,746,1690,14715,17183,804,16187,0
1166,3438,239,4567,2576,7928,7171,8658,4186,5720,0
11304,11053,4396,1171,712,3224,2106,6708,2646,9878,0
16834,2607,1238,2823,1648,18155,18166,9720,5200,10849,0
6641,13922,3287,1850,1157,10044,12079,16622,11248,1999,0
7905,10045,2550,2450,1350,5159,5080,14183,9295,9377,0
3357,389,49,5668,3485,14070,7923,10946,12697,10891,0
15953,16402,6376,1180,793,3952,14247,1067,2093,18338,0
4515,5635,1198,4111,2790,9293,10407,5525,10168,3460,0
6298,10970,518,3723,2041,3190,5242,2814,8274,10300,0
15254,7214,1931,1836,1136,17018,16724,12834,7489,11913,0
6401,1674,765,4026,2179,2967,10165,8800,3658,9784,0
590,2844,250,6170,3835,5642,6360,4002,8501,5615,0
15958,15805,6600,756,511,2409,16832,16589,1301,17556,0
5659,5767,1501,3807,2327,4696,8679,5562,6560,9096,0
13619,11559,3473,1086,698,17316,16579,13621,1241,11173,0
3685,10151,1153,3214,1744,4784,10767,6999,12090,6749,0
16641,14284,2753,2092,1253,9224,8287,1130,421,17650,0
16113,15822,6662,556,505,2073,17249,16058,1114,15383,0
349,3611,79,5958,3736,11863,5985,13844,13919,9374,0
2913,5512,518,4850,2713,6701,4032,6732,9657,2971,0
6701,9486,1626,2447,1517,5715,2426,13097,12314,5886,0
15650,7107,1976,3195,2545,1757,1173,14955,370,15427,0
405,2855,261,6036,4217,5893,6632,6636,9005,795,0
16760,17641,7025,161,152,18295,18223,18243,1844,6431,0
108,4418,27,5654,3191,11939,6540,14037,11740,11746,0
9956,14277,5337,1139,716,7108,12903,13928,5823,2831,0
15746,16240,6871,437,301,18388,17283,1062,1509,15948,0
10952,9259,947,3214,1996,2295,8561,3519,12559,13415,0
6985,5534,670,2528,1472,15177,8463,7281,15265,978,0
2996,3114,89,4831,2614,9777,3630,6859,14148,10638,0
7551,9269,2881,2862,1681,14999,13251,13883,3651,11251,0
4076,0,12,5810,3586,7835,8002,9107,1,13625,0
5696,5582,933,4771,3121,11563,11574,10635,625,11071,0
132,4294,23,5622,3484,5265,7781,10958,16305,7666,0
16304,15582,6222,1474,851,6718,12169,1368,827,17371,0
12310,1384,1740,2943,1923,1780,3368,9314,5647,4280,0
14781,16505,6006,1342,1035,5154,16129,17181,1179,17824,0
1522,7255,451,4455,2966,9644,3977,5055,5499,8584,0
372,3461,95,5968,3899,5633,7137,4956,16905,5275,0
7300,10446,2133,2435,1412,9130,7662,3318,1573,11139,0
8285,14557,3472,1087,716,11902,5574,2141,5834,4754,0
8098,4311,777,4338,2709,11538,13132,12034,3656,5419,0
12092,14549,4029,1203,715,10686,12976,16978,7790,5283,0
3749,10443,1711,2938,1649,8850,10637,14737,12776,800,0
2654,8047,854,3227,1770,8989,7737,12315,6939,6529,0
6642,305,153,4537,2637,3248,4231,8821,6997,967,0
3778,0,189,6072,3788,7414,8618,9106,5307,9378,0
15454,15848,5771,437,356,18435,16884,16707,6964,12925,0
15399,12486,3289,2027,1356,3152,14779,2931,4869,16504,0
17410,12492,662,4693,2864,1100,957,14811,1422,13674,0
8043,15271,5079,1810,1336,6061,2407,1880,414,16,0
486,2962,365,6090,4076,5780,6634,13485,12473,8494,0
15619,16367,6583,486,407,9231,17212,2689,131,16791,0
6338,4732,1052,4424,3129,5831,3592,13483,3299,3317,0
6749,242,440,5073,2828,3358,3239,8879,15296,4078,0
9955,10059,2234,1767,1336,12271,11057,15092,7404,12365,0
8068,6000,2069,2947,1815,11366,12852,6992,1902,7284,0
16227,14561,6678,519,398,17787,17854,15610,3041,14670,0
4685,0,52,5633,3387,8314,6505,14612,17101,7013,0
4178,4357,1174,3790,2131,12257,4992,9172,9522,3030,0
15409,13480,5707,1648,1089,2799,15087,15493,2188,16695,0
13844,9244,2217,2024,1192,2193,11013,4205,3505,15457,0
2668,591,43,5899,3468,13758,8286,7766,12755,686,0
10582,7568,1830,2741,1497,3041,12426,3463,3984,5118,0
8624,10472,2746,1628,939,10196,11782,12653,7399,4765,0
3315,2858,259,4652,2568,9504,3735,6638,2552,2737,0
9468,12194,2511,2159,1409,11800,14404,1768,7809,9359,0
10699,1672,1700,3529,2685,11833,13773,8529,7730,7416,0
3227,4511,652,4328,2955,14319,8164,6482,11547,6237,0
8547,10123,1978,2136,1232,7133,2483,14247,4813,10603,0
887,4151,468,5051,3002,8524,6282,8039,5835,8538,0
2452,4608,1120,4563,2461,9096,4410,11549,10646,11666,0
2839,9390,685,3508,2270,14971,5029,15703,7492,8625,0
8333,9853,3039,2524,1591,13242,13073,14883,6537,6981,0
6602,3326,1594,3476,1899,4894,10835,12933,4065,9765,0
4163,8261,472,4196,2251,10718,10034,3570,1681,7024,0
12769,14412,5290,792,538,16391,15056,17110,5135,10269,0
3684,10746,862,3639,2186,12351,3879,15827,13032,471,0
11423,11035,3417,1980,1239,16943,13917,10846,6640,10951,0
109,4413,12,5631,3342,12237,5448,5202,14410,9347,0
1854,5487,564,4726,3319,11039,8916,6278,5639,5026,0
760,4685,230,5409,3041,8278,6566,9480,11847,5953,0
13283,15908,6357,723,504,17804,15222,691,3489,14695,0
4487,6221,646,4140,2635,6398,5160,3568,3535,12800,0
14522,12400,2923,1495,1046,995,15971,2647,4045,13074,0
9143,11616,1140,2800,1811,11057,13088,2178,12491,7671,0
9880,12223,3821,1559,935,9329,10326,14436,8774,8559,0
1544,7668,335,4021,2632,9927,3811,11124,16657,8921,0
11409,12849,5421,991,600,15495,8162,5300,1716,7113,0
12057,9186,3489,1527,874,16508,14927,12499,208,13724,0
3816,4177,435,4198,2614,14740,8029,14107,6055,6695,0
14621,15133,4782,709,499,7906,15958,16796,353,14764,0
9531,4691,1900,3539,2339,13047,12649,11262,2912,9984,0
6101,1806,597,3956,2318,3075,9338,7215,11530,5622,0
9748,11050,2346,2024,1128,8904,14262,3647,7340,13628,0
5415,8446,1027,3588,2107,11036,9251,3616,6542,3235,0
592,2819,117,6174,3817,5627,6361,14297,15026,6433,0
835,3995,468,5154,3478,9071,6161,6679,14850,4944,0
3276,1301,407,5460,3394,8442,8071,12705,13644,5018,0
15522,14348,5740,1221,979,3722,16272,1530,2137,17163,0
3852,5553,181,4813,2931,10954,8881,11617,3969,9259,0
14390,11174,2388,1579,983,1321,16393,15696,445,13744,0
13517,14817,5344,979,591,17887,16699,11491,4920,10841,0
17721,6005,1446,2355,1417,506,18137,6280,4639,16104,0
1393,1994,462,5582,3337,13230,8325,7208,8272,8782,0
10295,9455,1489,2442,1448,5101,1796,15100,462,9859,0
7543,13654,1009,2285,1404,10541,4194,17116,3562,10793,0
6528,7206,706,3343,1906,8731,12952,11410,5737,12750,0
10609,15270,5480,1088,775,16968,14195,1422,7828,1076,0
7098,7321,507,3145,1885,13224,12849,12708,11545,6213,0
105,4427,60,5628,3313,5269,7563,4939,8443,4423,0
805,4323,361,5272,3469,8179,6612,11320,10287,4750,0
15356,16118,2325,2205,1580,3304,1012,17329,1552,17859,0
1000,3335,1009,5224,2870,13341,7735,10639,4347,10463,0
7414,5933,692,3024,1964,4651,2836,9616,1612,11377,0
14327,15662,6491,655,513,16689,17246,4801,5240,7702,0
11447,7940,793,3322,2097,8091,1655,14574,6902,10706,0
7483,13683,3092,1827,1105,9197,5020,15397,7009,3928,0
488,3306,55,6060,3730,11818,6287,14200,13875,6388,0
5775,8574,1757,2903,1659,10026,11240,11863,11590,7663,0
13493,14578,4003,1687,1273,3244,15482,1823,6960,16624,0
14443,11682,3401,2224,1323,3102,1811,12531,2530,16430,0
6140,3358,1194,3794,2615,12738,4102,11825,5997,7784,0
15126,13212,5406,1455,900,16625,17874,1864,348,14719,0
8219,4140,1082,3514,1944,10943,11323,14180,6011,2984,0
13195,10678,4735,1601,925,14481,15476,3893,1222,13454,0
2772,615,6,5723,3240,14053,7772,10599,7665,3937,0
4759,6660,623,4154,2461,9768,8233,14649,16539,2099,0
17328,17004,7146,100,92,18575,18161,17728,1207,13913,0
15628,14275,4705,1314,851,1108,14682,16477,2163,18019,0
15750,12485,4101,1191,778,17122,16408,15758,6315,13068,0
2793,2841,174,4972,2911,9646,3798,11388,7507,14046,0
4940,1595,587,4319,2808,12197,4470,10241,9044,1865,0
1840,1779,283,5400,3990,9292,4428,6062,9365,9970,0
13960,14238,6555,856,567,7139,15695,2242,608,15601,0
455,3151,43,6051,4021,5733,6861,13408,9838,343,0
4265,8366,1514,2976,1789,6213,4849,10196,10127,11702,0
7724,4441,2102,3293,1982,6822,10752,4696,4693,7441,0
14155,9179,2909,1386,815,564,16354,2909,5592,15862,0
3711,3509,885,4665,3472,6516,3058,11584,6709,2484,0
6386,3947,242,4917,2940,3270,6199,3177,12819,17123,0
15059,12836,5129,1428,917,2083,15546,8524,353,15853,0
9961,14449,3373,1672,998,13897,14551,4459,13056,608,0
10968,10370,2549,1894,1108,2856,14245,16216,7219,6892,0
7323,12687,1536,2514,1450,11208,13195,14838,14283,1196,0
2324,4960,633,4016,2592,7893,7760,4852,3191,9499,0
14255,15709,2485,2495,1694,1339,1756,12072,3346,17578,0
9892,12606,2276,2631,1884,2174,12197,1981,4954,15621,0
11846,14456,6262,1085,655,14047,15406,1594,4238,3587,0
11785,7778,734,2541,1511,16427,14995,13233,11258,10758,0
8805,3317,435,4323,3211,5192,2090,5682,1994,4427,0
6847,1425,444,4155,2275,16431,3559,11292,5633,10998,0
557,2876,87,6146,3984,11611,6714,14024,14544,7761,0
7662,6912,1218,2504,1646,7150,7683,6364,9593,1086,0
2495,4041,913,4642,2523,7852,8585,8348,13172,4194,0
8646,10687,2769,2009,1156,10497,4388,12617,4898,10444,0
14604,15015,5284,1158,713,16426,17084,17176,4871,17816,0
2429,5422,574,4121,2727,11889,8897,8069,12117,10761,0
2244,5188,947,4181,2275,7849,8277,11992,14877,4905,0
11343,11291,3716,1746,1047,4838,1619,12777,5335,9095,0
15230,14036,3555,1903,1409,3460,16027,13931,1008,17074,0
4948,2546,385,3734,2005,11772,3563,8534,10389,3008,0
16167,14999,3162,2553,1725,2124,16203,719,1078,17396,0
10424,5217,1108,3977,2274,15143,13814,6118,4315,9586,0
947,3874,381,4850,2767,9077,5767,9819,9303,12310,0
8827,10981,4054,2030,1243,14881,2411,14556,3132,8444,0
15784,10435,3301,1374,825,18150,18244,10327,2559,6934,0
8194,5567,574,4616,2571,14254,12388,13800,2985,16545,0
12322,13342,4671,1321,910,12957,15091,15865,1298,5820,0
2535,730,32,5649,3491,8173,6989,10443,17378,13379,0
18366,3609,944,3402,1968,698,89,5980,12968,1028,0
10805,12240,2945,1547,1031,16188,2597,3598,2239,12138,0
13636,12761,4480,1582,960,17147,16780,12648,1280,16731,0
4499,7367,719,3384,2000,5062,4040,3447,6971,6758,0
5351,7745,1218,2791,1539,7389,3068,11041,9469,10430,0
10107,2475,706,3584,2199,16628,12698,6139,8340,1804,0
14711,14490,2951,2236,1407,18181,16641,16800,6793,13795,0
7616,12546,1597,2197,1437,14744,9199,5394,10828,3132,0
11472,8908,2546,1830,1029,15549,15263,11946,412,11576,0
11323,13022,5659,999,613,17554,12378,6159,1106,5254,0
9377,14501,5478,1064,650,4801,12907,1113,9866,3154,0
1127,3234,278,5088,3028,7519,7452,10880,5384,2148,0
918,4054,210,4974,2842,7863,6997,9815,13322,4953,0
9830,7530,956,4437,2634,12774,14033,12881,5715,3561,0
