fLength:,fWidth:,fSize:,fConc:,fConc1:,fAsym:,fM3Long:,fM3Trans:,fAlpha:,fDist:,class:
16386,14787,5781,2142,1187,3984,14081,1079,1233,18347,0
2486,8252,630,3706,1990,13662,10633,12117,14776,9397,0
4964,6316,1669,2994,1773,6948,4386,8086,4248,5518,0
9504,15014,2542,1742,1235,14223,2086,2752,10290,4913,0
15008,13904,5611,1276,861,17909,18058,16063,2592,14976,0
12659,11030,2636,1645,988,2376,1719,7636,6056,11787,0
7687,7586,989,3619,2066,12779,12987,14828,9189,4960,0
9967,6594,1630,2461,1406,16287,13312,4390,5634,6220,0
14530,15274,5117,1075,713,4026,16526,17284,1737,17689,0
6578,7685,633,4122,2325,3199,3880,16176,14551,5393,0
3028,3477,425,4956,3125,11878,10554,9867,10679,1971,0
8607,3400,1884,3008,1755,8788,2747,13142,3095,8150,0
14237,11278,4703,1425,1243,931,13862,16263,1909,14451,0
14614,14279,5559,1562,1230,2774,14979,15969,2228,16690,0
3399,5182,215,5128,3357,11179,8953,13017,15553,8131,0
4903,4502,757,3652,2121,6912,5165,12860,17272,141,0
15152,13841,4984,1393,978,4406,16605,1852,1165,17721,0
4275,9892,1914,3405,2542,7948,9226,10045,8224,4163,0
9824,1232,1376,3805,2128,14238,13559,9367,7955,16560,0
16811,15535,6121,511,379,17181,18007,1072,3424,16547,0
9913,9616,4174,2333,1639,9609,13730,12769,6667,6291,0
1955,859,127,5876,3964,8076,6992,8376,15216,6403,0
3482,1891,144,4746,2883,9320,3973,5002,12920,3769,0
2474,10226,641,3305,1892,3723,6836,16175,9169,10281,0
13197,12149,4305,1564,913,16094,15184,13206,3432,14697,0
12525,14026,4240,2039,1630,2344,12673,1212,2042,15764,0
3536,293,99,5839,3711,13913,8365,11015,14143,7300,0
5383,8877,1445,3481,2106,10651,7631,5378,14471,228,0
10044,14747,3092,1074,717,16997,3025,17159,1562,5887,0
12452,14453,3237,1689,1132,2223,14693,16393,4814,15699,0
15729,9660,2855,1286,979,9355,17603,12002,2951,10204,0
14166,14435,5600,854,531,18018,16428,5056,2160,14746,0
9264,11943,2659,2354,1447,8964,4321,4948,6077,8812,0
15464,12821,4451,1795,1264,3088,16795,1901,2571,17427,0
16075,7187,1747,2529,1812,648,16868,7159,1008,10584,0
616,2672,482,6205,3722,5561,6374,14366,15702,7831,0
2697,5531,747,4526,2844,6243,4915,6818,15323,3434,0
10594,5265,1790,2463,1392,10644,13966,6887,479,14068,0
11066,8505,1456,2402,1312,4932,1614,12218,4915,7790,0
16230,16184,4178,1099,706,2558,15513,1076,4691,17112,0
444,3035,95,6053,4107,5800,6807,5416,7667,14002,0
2553,9728,373,4005,2459,6031,8304,12776,17867,8064,0
5129,11739,2116,2736,1928,6979,3915,2503,15971,1620,0
5044,10013,2229,3314,1924,11959,11230,11985,11819,939,0
15313,15033,5313,826,661,18202,17747,6327,4784,14521,0
9031,6430,1750,2596,1444,7114,3356,7126,3901,12148,0
3088,424,228,5791,3703,13679,8572,7462,13152,7190,0
5691,3451,1027,3982,2610,15544,9232,6796,7424,4205,0
11628,12428,4429,1051,662,7078,3128,15782,5581,12031,0
6421,8649,804,3935,2213,10421,12718,5236,13683,14607,0
13379,4541,643,4784,3254,2075,1456,7075,4799,15389,0
1465,899,64,6081,4245,8622,6202,9237,2167,2286,0
13933,13450,3899,1067,734,1308,15256,11051,1610,15641,0
10433,9171,1924,2516,1770,14110,13560,13929,7569,3724,0
11487,7315,1679,2914,2281,16574,13930,10390,1508,5085,0
2110,824,45,5862,3836,8633,5858,10047,17212,13342,0
7746,4105,923,2720,1619,8297,3279,11211,2233,6808,0
268,3880,42,5884,3424,11972,6256,14230,8612,1838,0
14313,15723,6011,880,557,2300,14518,16234,1315,15719,0
2661,5089,837,3734,2089,8241,5666,12513,4436,6855,0
5348,4241,1395,3728,2075,4884,4881,12452,10195,9577,0
12324,12634,2961,3827,2198,5149,1607,16274,3083,17403,0
2265,724,67,6015,3630,9193,5152,8119,11078,3537,0
10628,12236,1567,2804,1552,12244,15009,16413,9284,8835,0
8391,3842,921,3100,1749,2672,4548,6652,7305,6268,0
4234,11638,1495,2946,1925,6245,4489,9296,4523,7168,0
13145,13890,5975,948,602,12480,16107,15465,5231,14092,0
2254,1502,573,5122,3115,13915,7961,9903,8390,6095,0
2727,2556,301,5086,2793,6650,10266,4657,7398,10225,0
4056,6362,1371,4233,2504,5002,5138,13154,12450,4247,0
942,3970,673,4933,2914,7960,6945,8159,180,1118,0
17070,16558,3085,1689,972,15870,741,16273,13763,10049,0
14558,12068,1396,2864,1951,5981,872,3303,9073,8172,0
15755,15534,5545,1200,733,13600,18544,17336,7627,2205,0
17699,16210,5056,1001,652,18462,18561,13810,318,13826,0
787,3779,762,5323,4024,8092,6393,12388,10295,4805,0
11874,14043,3334,1404,905,16410,15328,3391,8363,14421,0
13582,12812,3890,1376,855,11184,17135,15238,1995,8000,0
12791,14414,5886,1175,810,16134,16326,6181,7188,7524,0
8764,627,751,4608,2903,15057,9188,8517,10099,11033,0
7881,7361,1788,2484,1473,4517,2926,15459,5226,8536,0
7461,9676,1821,2470,1366,12974,10794,15623,5503,13435,0
12771,12645,3724,1044,664,6458,15672,11613,6468,12587,0
13099,14421,5331,931,629,15886,15639,10385,2574,14611,0
2766,5600,408,4074,2416,10896,8383,7200,4293,12184,0
1088,689,358,6360,4343,9342,6795,7967,7193,1294,0
11240,15238,2095,1580,939,15503,13696,17673,9106,7720,0
10758,12017,2853,2231,1505,8516,12308,2569,263,6098,0
16612,8209,2586,1567,903,17197,18158,10094,2291,16495,0
4416,10664,649,3237,1989,4935,3547,2484,13674,8020,0
525,2298,131,6230,4260,11236,7200,13398,15911,2557,0
16616,16441,6995,281,221,16930,17793,2091,1170,16625,0
6395,4679,701,3003,1657,13997,11487,5977,2499,14514,0
15385,16348,6820,447,309,16419,17489,783,2948,15930,0
12096,12607,3197,2300,1434,1805,14037,12733,813,14939,0
4069,12252,1435,2788,2165,7407,2965,14425,11222,2468,0
9817,9986,1456,3245,1875,12466,13583,2706,2568,11357,0
5361,5722,859,3875,2684,9896,10452,12004,13702,4211,0
13050,11876,4569,1067,780,7526,13463,3722,865,13487,0
14594,11190,3649,1919,1231,18381,16046,1543,4345,15867,0
9695,12732,4745,1698,1145,13422,13137,5066,289,6045,0
267,3862,72,5879,3546,11990,5994,4232,12997,6654,0
3087,425,109,5787,3696,13684,8558,7463,13649,10088,0
10228,14906,3326,876,590,8338,3951,11389,5180,11760,0
3080,400,61,5841,3805,4516,4559,10768,7342,2548,0
10419,10128,3793,1898,1180,12224,12560,12722,9436,8511,0
2648,1321,372,5430,3666,9434,4253,13511,2472,7244,0
1198,2530,889,5233,3607,8224,6703,6730,17291,10883,0
2156,823,49,5771,3811,8452,6163,8175,17892,1976,0
12321,5810,1526,2131,1345,3428,15129,3320,6589,13226,0
15284,13189,4996,1478,1120,3170,15421,15010,2618,16913,0
4374,5649,215,4254,2368,3694,5833,9946,12733,4409,0
16259,9766,3505,1629,1091,2950,721,13594,17432,72,0
15568,14863,5327,796,524,17975,17933,16258,426,15569,0
872,3994,318,5066,3352,8792,6180,7021,6646,4040,0
1722,8480,443,4835,2639,14538,4546,2469,5642,12369,0
3932,11907,924,4305,3392,11996,11541,15797,12892,8214,0
3826,0,60,6027,3769,7525,8475,9106,5302,9429,0
14347,14855,5741,1408,945,3347,16534,16769,3463,16705,0
4830,1656,1340,4392,2887,12276,4460,9775,3017,5037,0
13269,12693,3265,1247,794,14698,14756,3489,3525,14595,0
3157,6719,880,3815,2289,4060,4892,7339,17708,13736,0
10886,12713,1085,3581,2082,2897,1804,15015,1331,17321,0
3969,10297,1138,2778,1618,9407,10224,13531,10321,3346,0
7445,10046,2619,2248,1247,9561,13102,14293,12584,6647,0
11708,9907,3008,2140,1299,13917,15557,8372,869,14965,0
4618,6529,1042,3839,2265,12502,7248,13243,7883,5881,0
17063,12369,3482,1545,1126,6762,1613,2614,2301,17993,0
15223,14961,5773,1809,1320,13098,14594,2013,3158,17927,0
15495,15157,6667,538,389,10408,17926,2052,607,14358,0
16493,11839,3268,1833,1371,735,17409,17010,2364,13155,0
1424,4646,429,4836,3529,8645,5372,13602,226,1625,0
13898,9910,2734,2095,1194,5475,16597,11649,4257,14249,0
8674,15530,6070,1063,772,6877,5654,16665,16597,892,0
8240,8247,1715,2608,1604,6831,12306,14831,860,14367,0
16014,15094,4895,468,326,18445,17917,4960,4783,10950,0
3612,10861,1721,3255,1844,10583,5679,3051,15465,211,0
15816,16750,6898,306,236,2356,17398,2120,3255,16206,0
6726,5288,1098,2863,1721,12198,8261,12539,4893,4231,0
1199,3374,272,4523,2522,8581,6014,9464,10587,13225,0
16000,16622,6634,950,636,14731,15340,17432,849,18320,0
10351,7652,2788,2102,1167,12275,12966,3770,815,9977,0
6829,11164,2362,2295,1618,14326,9849,2562,12260,5341,0
3271,1937,837,5510,3338,6297,4483,11722,8275,930,0
9256,1242,395,3876,2174,13922,11132,8941,9867,7657,0
5820,7819,1765,2892,1813,11555,9556,4895,6742,10011,0
2665,2549,219,4914,3028,9898,3750,13177,4809,1856,0
446,3487,39,6019,3551,11903,6332,3976,17303,7830,0
735,4718,470,5434,3068,8835,6446,9559,17887,2290,0
17503,1846,774,3867,2403,609,751,8486,883,18244,0
269,3814,32,5867,3700,11952,5764,13480,7314,14692,0
14863,14283,5515,931,572,2395,16735,1449,4034,16918,0
2122,832,87,5753,3838,8367,6309,8213,12673,13746,0
6780,9546,1969,2875,1745,9860,13054,15588,6639,2550,0
1783,2152,104,4753,3005,13764,7995,9479,7242,11059,0
5116,6994,1444,3795,2436,8498,12099,6300,10619,2624,0
16364,15054,5150,1920,1417,1498,1079,16601,1554,18064,0
8300,12234,4100,2198,1226,5612,9217,13061,5665,6759,0
6840,13735,2271,2331,1353,4560,6884,2283,14327,3016,0
1789,848,85,6062,4047,8926,5725,8620,11064,7795,0
9384,11201,1800,1825,1186,16300,8409,16633,1055,1684,0
9195,9079,2041,2343,1587,11395,13022,7612,6117,9619,0
15362,15676,5852,580,404,17829,17296,17630,3628,7286,0
2526,3537,652,5000,3127,7649,7532,14120,8557,11235,0
7001,12542,3532,2179,1625,9475,10805,4447,9933,3664,0
2259,4015,698,4912,3003,7634,7090,4908,13339,12953,0
6448,1722,702,3765,2238,2972,10195,6982,880,12481,0
4488,5235,1677,3506,1976,4796,5263,11582,6074,12712,0
13674,12936,3748,1811,1083,2086,15370,16568,4731,15477,0
7175,6561,1071,3058,1750,14357,10622,13613,9843,13770,0
12125,12258,2845,1397,833,17466,15565,2428,8382,6909,0
12306,16246,5087,914,765,12420,14726,960,16440,1363,0
14736,14952,5348,1254,732,1214,15075,17355,2910,17414,0
8337,7117,1435,3521,2022,6549,12448,2263,3718,7897,0
10858,15825,6045,765,492,8939,13572,3053,2016,2349,0
14123,13945,3992,1323,955,18071,16488,2180,1843,10902,0
12473,6699,2436,1905,1252,12156,12618,13744,4294,12564,0
13813,14861,3090,1210,760,17022,1608,16865,9258,4140,0
16380,16676,6925,277,209,1365,17848,17842,7209,13977,0
3496,4994,952,4055,2516,7686,8534,7207,10461,576,0
5013,2144,579,4211,2717,6649,3553,6601,5626,8112,0
219,3980,12,5810,3586,12032,5707,13552,5326,1030,0
9354,11344,1451,2064,1176,1978,12877,2117,11348,3162,0
9552,11873,1445,2631,1514,9925,13452,16804,14778,6308,0
13729,12285,2527,1829,1029,16985,15537,3213,2021,13424,0
3694,6128,1976,3961,2294,6957,5541,7748,8474,6429,0
6400,1587,288,3713,2257,3017,9517,11007,15327,413,0
13767,12132,4573,1375,833,13635,16093,15279,3148,15091,0
10724,11193,2260,1125,696,16176,13764,7051,10969,3091,0
6731,7421,2064,3023,1941,9895,9177,4206,12963,2342,0
2673,4565,721,4320,2427,12940,8609,10808,13094,10263,0
4761,2637,413,3790,2265,7073,3355,7214,1878,3417,0
319,3339,302,5872,4050,5723,7214,7759,17681,4142,0
11173,13504,3533,1847,1349,13876,5107,16634,6238,8025,0
10387,13276,2595,1256,764,3413,3680,2300,9553,5831,0
4085,4435,980,4048,2569,11166,7870,10488,8418,12210,0
5925,522,184,4781,2617,6358,4889,9359,2765,9805,0
4396,9489,1290,3328,2008,4744,8887,12197,8710,1565,0
10267,6145,1095,3155,2130,16487,13321,13223,1012,12401,0
11553,8596,2493,2373,1380,3871,1502,12195,7363,11490,0
2177,4759,608,4140,2876,8434,5667,4669,12079,4177,0
15556,16340,3687,894,639,18193,17302,17869,10595,9940,0
14649,15192,5137,923,618,17510,18094,5020,4648,8010,0
12532,10530,2799,1157,741,14301,2488,5143,3368,13425,0
11597,6536,2824,1770,998,3795,1987,6847,2446,8879,0
5201,9763,2128,3234,1965,14236,11724,13019,343,10817,0
6051,324,725,5335,2953,15559,8995,10186,9011,3212,0
8369,7164,1554,2356,1321,3982,3981,4444,11370,1423,0
5355,2430,837,5129,2974,7650,12019,5804,9064,10876,0
10165,7044,2251,2010,1230,7760,8579,15670,1770,5768,0
6009,7169,2460,3208,1783,12741,9792,12959,11686,302,0
4501,2491,666,4747,3138,5452,3240,12169,2159,8128,0
13077,2390,1637,2677,1699,1422,9332,6323,1392,14782,0
9478,11475,3427,1889,1061,16376,11887,2105,2647,12723,0
7786,4808,1178,3522,2179,14086,11151,13047,9461,12191,0
13007,13955,6424,822,597,7274,14067,16635,577,11250,0
16285,16221,6627,803,552,991,12808,883,83,17486,0
11522,11512,4868,1147,757,17125,13519,4388,3915,10798,0
10681,8280,901,3395,2225,2269,12567,7437,3714,6977,0
13516,8990,2556,1860,1145,2006,15570,15440,2419,15824,0
5400,7672,1929,3086,1672,16296,4327,2912,3749,10833,0
9600,11439,3114,1806,1119,16049,11588,14558,7052,9291,0
7792,9709,1268,2741,1513,3857,4468,12935,17642,3350,0
263,3891,544,5878,3460,5459,6908,14190,9476,10507,0
5720,11417,2579,2661,1879,7413,3178,5853,3214,10658,0
3547,3174,333,4481,2639,12030,10340,11421,9492,3318,0
12407,10199,2835,1756,1120,18394,1658,14020,4402,9803,0
7571,10606,2977,2209,1242,16100,11473,3821,8678,7198,0
16076,16256,3953,936,738,17223,17995,14320,7692,13072,1
16582,12247,4846,386,454,2422,14798,2634,17811,15817,1
16483,12173,3767,2354,1173,2665,16098,5485,9426,17874,1
15904,10295,1808,3575,3114,2474,720,2100,15372,3782,1
9457,5236,2575,3289,1655,2522,7465,11782,10163,6498,1
18451,17526,5433,633,455,18676,746,242,16676,13969,1
17994,17868,6832,295,249,3515,184,269,6411,16586,1
2195,10653,1530,4442,2401,11856,6841,5577,16973,707,1
11634,5192,999,2423,1353,2705,9943,5961,11992,10588,1
13009,2032,1432,2886,1667,14987,15529,6889,15407,14019,1
18192,17282,6760,169,293,232,452,17863,17860,15294,1
16414,17695,6557,770,518,3663,837,14947,5474,18181,1
17870,15555,2209,3669,2508,419,18347,16255,10317,16775,1
3152,3290,1226,4860,2932,12071,10388,8571,15459,902,1
16201,16797,3749,1253,953,17325,16970,17821,12961,17637,1
46,2880,1459,4942,3148,8689,12147,7801,4283,6893,1
6282,13278,2285,2002,1156,5969,4396,15158,16449,1398,1
17812,16591,3133,1903,1794,464,5580,757,5057,13124,1
5223,1704,1963,4916,2772,15218,9749,8860,17825,6659,1
17607,16624,2555,1793,1187,18242,18602,581,9079,5042,1
11851,10487,1774,2332,1425,3275,1702,2281,9711,13063,1
1530,1856,868,5413,3396,7796,7334,11037,11685,8943,1
17136,14352,4003,1832,1207,395,18356,12387,11728,16488,1
18128,17006,4708,2028,1417,1018,52,17832,15795,15863,1
1340,2958,101,4606,2692,8088,7012,8074,16026,12226,1
16094,17470,6421,805,546,18257,17254,307,17954,16722,1
17817,17687,4582,256,232,18477,18585,17686,16840,7672,1
3648,7043,466,4626,2895,14959,6258,11016,11722,421,1
8817,6802,3007,2775,1751,7287,12460,11461,12729,13111,1
13570,16941,2589,2166,1471,4003,1573,479,12595,17662,1
17833,17268,4294,2373,1856,655,18331,17794,11937,17804,1
8518,9891,2053,3431,1976,15318,14646,5979,17736,4401,1
17612,17978,4776,1540,683,18598,830,300,8927,9827,1
12876,14761,2160,1508,1102,18273,3125,2594,14377,5548,1
9611,3572,2305,3206,2006,8908,10784,6882,13000,4659,1
12,978,351,5072,3313,6981,8110,11289,9912,13739,1
699,936,934,4291,2233,5198,2838,7928,16797,15235,1
6492,9510,534,3581,2049,10699,2743,3193,12880,442,1
17517,16289,6647,332,273,18599,18204,5235,13772,11824,1
16882,17522,5584,766,575,2680,969,17916,16187,17420,1
10903,2242,1640,4210,2670,3739,1840,5026,16932,10635,1
6527,2225,322,4040,2626,9994,10726,10299,13877,564,1
6187,4059,1497,3927,2378,10711,9675,5955,16351,11398,1
18187,17168,5052,1283,814,1345,262,17255,2008,15703,1
18355,16596,6313,1285,806,158,443,17455,14632,18102,1
16836,13471,3138,3357,2207,705,16731,1540,10708,17587,1
3635,2281,815,4430,2763,13050,11837,7923,9762,1208,1
8741,5859,1412,3820,2364,6313,3732,9043,17459,9161,1
4143,7372,912,5507,2964,7294,3734,16788,17295,28,1
17744,15543,4993,1385,910,4405,17718,823,11513,17067,1
10960,9272,1376,1923,1094,18172,1768,8109,14320,13873,1
8436,5414,1854,3498,1916,7396,9413,12817,17171,6037,1
17283,16194,6282,681,558,3259,14863,16840,5369,17448,1
1097,6304,1014,3534,2174,15199,8727,13617,14356,12926,1
17739,17475,5743,1393,1228,1055,187,18285,11623,15630,1
4858,3418,861,3639,2050,14124,11018,9169,11578,12677,1
8632,7386,2030,2658,1589,14906,13262,10330,12573,9537,1
504,2654,197,6152,4185,5881,6188,13328,13071,3256,1
10840,10896,2257,3017,1969,15156,15474,12624,16737,12860,1
17856,17426,6585,361,308,18123,18624,17833,15243,1088,1
5059,6400,1812,4204,2420,15532,5754,13549,13391,8648,1
620,2613,1173,6216,3762,5581,6342,14354,16822,2033,1
4645,2168,1269,5242,3182,9125,8243,3590,16308,2959,1
17018,14222,2649,3804,2591,2465,1065,1245,8891,17465,1
7017,8777,2260,2513,1425,7813,11422,5205,6557,13555,1
6369,1272,1079,4472,3028,11176,12454,7648,13873,5285,1
5141,858,1035,5746,3524,7236,9902,10123,6286,2848,1
17855,16851,4405,1000,664,18664,510,16691,14992,5693,1
1259,518,472,6388,4223,6828,7475,10295,15742,8619,1
2758,1280,542,5343,3319,4297,5048,8888,14415,1738,1
12463,13629,3855,1360,933,17822,12304,12941,16700,7248,1
3593,3722,774,4792,3268,9308,10899,11982,12007,323,1
9844,3657,2332,2827,2366,11927,14109,9150,4770,6924,1
1207,1313,1001,4325,2677,9048,7797,5414,15836,10092,1
17824,17238,4094,1967,1316,1056,295,17912,14657,16168,1
14337,13643,2984,1130,624,14524,1960,1710,14229,13091,1
17019,12354,4799,1491,740,14364,17430,736,6194,7731,1
7413,9824,1857,3545,2124,6974,9307,15451,12144,4614,1
18401,17363,4596,1649,1064,133,212,18081,9600,15780,1
772,6772,1440,4845,3247,7091,7611,2008,15429,11975,1
17304,13213,3025,2243,1286,1546,526,14888,15603,531,1
18410,17383,5686,447,333,789,373,309,4652,11804,1
6210,909,291,5009,3268,11292,5961,8179,13453,13492,1
9000,36,36,5651,3439,4103,3593,9065,6133,4151,1
18286,17284,5330,1429,1010,16169,380,286,12305,17429,1
11837,4333,3374,2358,1294,14989,2543,9414,16710,5691,1
1742,474,1229,5401,3697,13077,9474,9568,8066,9333,1
17918,16793,3397,1494,931,18086,18658,14402,14624,10112,1
17922,18138,6303,308,422,1406,965,34,11519,15918,1
14749,17132,5533,696,352,10862,14512,17617,15317,15990,1
1171,6753,505,4771,2723,6445,3538,12725,17964,8084,1
13870,15844,4192,467,859,3635,17261,16995,10234,16050,1
17808,12856,1490,3265,2045,591,1363,16559,8096,8722,1
16602,4880,1281,3070,1758,17590,18132,5530,9405,9472,1
17320,16939,5697,1032,1101,1285,14689,16847,7358,17511,1
10909,243,1862,3312,2225,15657,13892,14458,390,8184,1
4928,0,45,5653,3298,3719,5493,9107,8256,8864,1
8294,6806,711,3706,2369,3359,3286,4713,15670,4832,1
12521,13191,4602,1160,701,11810,15079,11432,7669,7845,1
6233,5819,2180,3288,1903,14382,12040,10622,8077,14282,1
13946,1104,1637,4959,3192,17862,15413,6967,12414,10384,1
4378,5689,1470,4408,2920,5952,6938,6673,16757,448,1
17378,7314,1004,4285,2405,1940,400,8906,14993,8136,1
2086,1538,1234,5156,2838,8644,5703,8078,9190,9401,1
8121,5581,2269,2379,1400,11331,7644,11079,17667,7125,1
14958,14120,2850,1346,824,2092,973,11635,13242,623,1
1126,1800,1947,5468,3395,12313,10904,4590,5323,14166,1
5253,5825,798,3957,2533,10995,9171,5698,9344,5144,1
12739,16512,3456,1677,1136,4442,2858,17538,5847,12618,1
948,2226,412,3923,2362,14121,8341,12519,12860,15269,1
11476,4338,2126,4183,2361,15747,14552,8673,8979,3891,1
13917,10404,1994,4380,2377,2825,2089,3411,11561,16949,1
14438,9277,615,3601,2012,15136,17309,15380,16958,11807,1
879,4121,706,5037,3020,8860,6072,10360,16367,1811,1
13521,17344,3416,2890,1694,2940,1327,596,6843,17974,1
5909,4414,866,5461,3630,12758,6713,5839,10059,241,1
13071,5863,3089,1674,960,16862,13506,6817,17454,12548,1
1578,4512,568,5144,2884,5206,12502,2057,7198,243,1
13659,16638,3835,1719,1155,3531,14503,16420,17909,17452,1
2478,5097,909,4898,3459,11771,9336,12702,12882,11452,1
11337,14538,3115,1628,928,17207,15180,1106,14155,1797,1
9402,7311,1022,3361,2231,15487,10117,6576,9358,14326,1
2674,1223,145,4679,2851,4799,12133,14637,12503,10641,1
7020,3634,260,4028,2523,10450,8574,6945,3318,1801,1
5853,10728,1913,3530,2362,8825,10623,14903,17292,4992,1
10016,14410,2068,3185,1834,16011,13763,16213,11450,5410,1
18634,18075,6917,286,184,48,20,18304,12723,13153,1
7603,6404,1595,3513,2072,10900,11907,4261,14320,15102,1
18285,16450,3959,401,296,644,351,2255,13733,1706,1
3430,272,261,5859,3958,13522,8972,10966,15926,827,1
15726,16587,4399,1280,923,1744,15244,17162,16032,16358,1
13882,7925,916,2694,1485,16760,17146,4625,16821,6272,1
8258,4344,1510,4656,3689,5313,3435,5241,17202,10304,1
16682,13458,4858,1960,1460,10206,16204,10949,10912,17483,1
15849,13462,3081,3786,2445,6523,988,1148,6656,18049,1
2330,1914,1207,5779,4155,10186,9645,12614,10135,7781,1
2687,1672,1075,5106,3525,9341,4204,5094,17076,2259,1
5018,1714,651,4393,2380,5425,11664,10301,12162,3960,1
7156,9151,1965,2775,1785,7924,5639,13793,14502,3066,1
12091,11348,2455,1923,1141,17076,16702,15676,7648,14779,1
1130,4430,1242,4893,3651,8195,7237,7471,11289,15519,1
14841,16834,5397,589,403,1991,16137,5114,9686,15958,1
11076,4221,2208,2633,1875,15333,13876,9312,14930,12165,1
15435,17465,3715,1096,587,1049,778,100,3413,12381,1
6213,10914,1881,3642,2783,16026,14016,2252,17613,5043,1
7577,1180,2424,3680,1626,5473,6456,4225,12857,14280,1
906,6288,261,5265,3033,8401,6074,6795,7135,441,1
4987,2404,326,4515,2751,13130,12686,5256,7307,2417,1
8652,1367,1812,3790,2479,13645,11107,14071,13979,4136,1
6000,8936,1564,2533,1647,10358,10724,12869,7078,1955,1
8378,1021,1172,4214,2723,5874,1847,15269,11327,146,1
18294,17818,4441,1597,1032,243,218,164,14907,16505,1
12488,5220,2510,3128,2244,1902,3700,8768,5060,14971,1
8809,15371,2812,1213,733,13391,10641,17212,17036,15452,1
11328,11842,2259,2364,1472,14353,13846,14645,9157,15552,1
10885,9141,2175,2276,1337,12042,13059,10699,14500,9111,1
13160,15892,3617,1216,739,2264,14167,14840,11016,15683,1
4908,5026,1201,4054,2474,6362,3945,5044,16286,10820,1
11668,14378,4504,1297,752,2947,1609,16626,17530,4059,1
703,257,247,5004,2798,7219,7909,5780,10986,3315,1
11920,6790,2310,1770,1055,17706,13995,13589,9154,10660,1
8341,3833,1345,3405,2017,16582,11155,5360,6713,10108,1
285,1556,538,6098,4256,11716,7603,7088,4594,6527,1
2692,1328,404,5310,3367,13838,8263,9282,12834,787,1
15551,11090,4165,1869,1295,3006,16197,16481,11309,17264,1
10733,12419,2273,1854,1073,13233,14658,16404,16755,12452,1
18592,17813,6900,138,145,183,258,187,16656,15877,1
7709,1354,1372,4591,2741,14055,10675,10181,17783,4544,1
978,3716,529,4869,3229,8314,6513,11048,13656,2969,1
17713,18043,7154,51,60,1007,640,21,17597,783,1
5770,11091,1227,3017,2037,10794,8736,14012,16848,2532,1
7296,13827,1902,2487,1628,9025,8697,12865,11199,6386,1
2087,1948,753,5469,3477,10121,3935,4596,15069,4816,1
13800,15179,3771,1505,1219,6779,803,2801,5941,8169,1
17577,15141,2362,3478,2601,975,448,16740,8334,18415,1
18550,18145,5985,596,492,350,348,9,10601,4370,1
3722,6643,1512,3078,1835,12820,11479,9166,9281,5238,1
18435,17767,5943,1013,616,360,670,18276,13780,11385,1
9234,12137,1960,2227,1524,17003,4736,9101,13825,1911,1
400,3295,61,5989,4013,5705,7060,12929,16090,7595,1
7309,4580,1246,4130,2477,6074,11754,11897,12750,6974,1
16911,15878,3565,1555,1037,12568,18164,1230,12850,16385,1
393,3614,49,5981,3554,11912,6246,4025,13805,705,1
15776,10306,3810,2063,1307,17840,15648,3461,15644,926,1
3661,5170,1513,4625,2673,15525,3194,9156,15730,2131,1
18306,17083,4536,263,345,18688,237,17831,4847,2887,1
14618,16285,4778,508,343,14897,18054,13509,15457,4978,1
16956,17590,5572,708,302,18189,16066,17753,16599,17184,1
18324,17013,3184,2201,1277,80,18630,17521,9216,15594,1
9183,1203,2050,3358,1919,2412,2595,10253,16317,14194,1
4658,3962,988,4414,2403,8708,8125,4061,16195,5770,1
18316,17984,5720,553,388,38,1514,30,17781,14510,1
1373,8387,31,5722,3534,13100,2635,3420,17127,10865,1
1745,895,405,5932,4097,8145,6835,9589,16498,10948,1
9505,7265,2121,3704,2205,12347,12517,15084,16915,11942,1
18513,18085,5760,720,535,95,405,7,1677,3816,1
16663,12332,4257,1350,782,18465,18106,2741,10203,16356,1
18084,18129,4483,663,641,676,18148,47,16478,14938,1
16881,15572,5021,375,228,18072,18470,17145,4720,16189,1
13505,16077,1570,2564,1419,3750,1268,17067,16691,10416,1
11575,4913,3169,2189,1443,4353,7892,9116,17809,12034,1
17734,17877,7208,32,47,18053,507,233,5903,13897,1
7844,8637,2109,2846,1517,12618,12096,1994,5324,13203,1
18330,18184,5730,614,722,146,216,43,1005,9875,1
18402,18133,5648,872,561,689,18096,24,11895,11866,1
8041,1064,580,4270,2360,16113,2600,5050,15928,3119,1
468,3399,61,6038,3619,5536,6753,14277,14736,12698,1
16303,15369,3209,1152,773,981,15433,3795,12412,14313,1
18603,14574,1815,3066,2145,18666,18671,602,10764,357,1
17010,10660,2350,4270,3279,1595,896,16736,12544,17548,1
10409,7844,786,3565,2113,10292,11347,9760,15124,3507,1
17518,17653,3458,1766,1231,1452,565,18086,15522,10456,1
7877,5563,1260,4244,2639,10209,11392,7212,6121,9276,1
12015,14455,2362,2295,1265,2855,1574,14713,14087,2187,1
1038,3313,777,5231,3198,7408,7409,7038,14445,1647,1
17400,18093,6056,180,157,18630,18468,84,6428,1223,1
17708,17566,3937,694,469,670,15805,152,2550,10847,1
17457,16154,5502,1197,835,6223,999,6389,2923,17558,1
3240,155,1577,6356,4354,5804,8347,5086,2806,8451,1
8122,7292,2184,2179,1264,7138,9975,7093,14097,2534,1
4599,6124,1379,5153,2652,9805,7166,9111,11595,8868,1
18250,17130,6477,603,552,137,18589,413,15495,16842,1
17572,14955,2168,1888,1102,807,17237,16906,10983,15372,1
