school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3(target)
0,1,1,1,1,1,2,2,2,2,3,1,1,1,0,0,1,0,1,1,1,1,0,4,3,3,1,3,4,2,8,7,8
0,0,0,0,0,1,2,4,3,1,0,1,0,2,0,1,1,0,1,1,1,1,0,3,2,1,0,0,4,2,8,8,8
0,0,1,1,0,1,2,2,3,3,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,2,4,6,8,8,10
0,1,0,1,0,1,2,2,2,2,1,1,0,0,0,0,1,0,0,1,1,1,0,3,1,1,0,1,4,8,9,9,10
0,1,0,1,0,1,4,2,1,3,2,1,0,0,0,0,0,0,0,1,1,1,0,1,1,3,1,3,0,0,9,8,9
0,1,1,1,1,0,3,4,3,2,1,1,0,1,0,1,1,1,1,1,1,1,0,4,2,2,0,0,4,2,10,9,11
0,1,1,1,0,1,4,4,4,4,1,1,0,1,0,0,1,1,1,1,1,1,1,3,3,4,4,4,4,4,10,8,10
0,1,0,1,0,1,4,4,1,3,1,1,0,1,0,0,1,1,0,0,1,1,0,4,3,1,2,3,4,0,8,8,9
0,1,0,1,0,1,4,4,3,3,3,1,1,1,0,0,1,0,1,1,1,1,0,3,2,0,0,0,4,2,13,12,13
0,1,0,0,0,1,4,3,4,0,0,1,0,1,0,0,1,0,1,1,1,1,1,3,4,1,0,0,4,0,11,11,13
0,1,0,1,1,1,3,3,2,2,0,1,0,1,0,0,0,0,1,0,1,1,0,4,2,1,0,0,1,0,11,9,10
0,1,1,1,0,1,3,2,2,2,1,1,0,0,0,0,1,0,0,0,1,1,0,4,3,2,0,0,4,4,10,9,10
0,0,0,1,0,1,2,3,2,2,2,0,1,0,0,0,1,0,1,1,1,0,0,2,4,0,0,0,4,4,9,8,9
0,1,0,1,1,1,4,3,4,3,1,1,0,2,0,0,1,0,1,1,1,1,0,4,3,2,0,0,3,0,12,11,12
0,1,1,0,0,0,4,4,2,4,3,1,1,2,0,0,1,0,1,1,1,1,1,1,3,2,0,0,4,4,11,10,11
0,0,0,0,0,1,3,4,3,1,0,1,0,2,0,1,1,0,1,1,1,1,0,3,2,1,0,0,4,2,9,9,10
0,0,0,0,0,1,2,2,0,2,3,1,0,0,0,1,1,0,1,1,1,0,0,3,2,0,0,0,1,8,12,10,10
0,0,1,1,1,1,2,2,2,2,1,1,1,1,0,0,1,0,1,0,1,1,1,2,2,2,0,1,2,16,9,8,8
0,1,0,1,1,1,4,4,4,2,1,2,0,0,0,0,1,0,0,0,1,1,1,4,3,2,1,3,4,8,8,8,9
0,1,0,1,0,1,4,4,3,4,0,0,0,1,0,0,1,0,1,1,1,1,0,3,2,2,0,0,4,0,12,12,13
0,1,0,1,0,1,2,2,3,3,0,0,0,0,0,1,1,0,0,1,1,1,0,4,3,0,0,0,0,0,7,7,8
0,0,1,1,1,1,2,2,2,0,0,0,1,1,1,1,0,0,1,1,1,1,0,3,2,2,1,1,4,14,8,8,9
0,0,0,1,1,0,4,3,2,2,0,1,0,1,0,1,1,1,1,1,1,1,1,4,1,1,0,0,4,4,8,8,9
0,0,1,1,1,0,3,3,2,3,1,1,0,1,0,0,1,0,0,1,1,1,0,1,2,4,0,3,2,6,11,9,11
0,1,1,1,0,1,4,3,1,3,3,1,0,3,0,0,0,0,1,1,1,1,0,3,1,1,0,0,1,2,15,14,15
0,1,0,1,0,1,4,2,4,2,1,1,0,1,0,0,1,0,0,1,1,0,0,3,2,2,1,1,4,4,9,9,11
0,0,0,1,0,1,4,4,3,4,2,0,0,1,0,1,1,0,1,0,1,1,0,3,3,3,0,0,2,2,11,9,10
0,0,1,1,1,1,2,2,3,3,0,1,2,1,0,0,1,0,0,1,1,1,0,3,2,2,1,2,3,0,12,10,11
0,0,0,1,1,1,4,2,1,2,2,1,0,1,0,0,1,0,0,1,1,1,0,3,2,2,0,0,4,0,14,11,14
0,1,0,1,1,0,4,2,1,1,2,0,1,0,0,0,0,0,0,1,1,0,0,4,4,4,2,3,4,4,8,6,7
0,0,0,1,0,1,4,4,3,3,0,1,0,0,0,1,1,0,0,1,1,1,0,2,2,3,1,2,4,0,11,9,10
0,0,0,1,1,0,3,3,2,2,2,1,0,0,0,0,0,0,0,1,1,1,0,4,2,3,3,3,0,0,11,9,11
0,0,1,1,0,0,2,1,2,2,2,1,0,1,0,0,0,0,1,1,1,1,1,4,2,3,0,0,1,2,10,10,10
0,0,0,1,0,0,4,3,3,3,3,1,0,1,0,0,1,0,1,1,1,1,0,3,2,1,0,0,0,0,13,11,13
0,1,0,1,0,1,4,4,4,1,3,1,0,1,0,0,1,0,1,1,1,0,0,2,1,1,0,0,4,8,13,12,14
0,1,0,1,1,1,1,2,2,0,1,0,0,1,0,1,1,0,1,1,1,1,0,3,2,1,0,0,4,0,12,10,12
0,0,1,1,0,1,4,2,3,2,0,1,0,1,0,0,1,1,0,1,1,1,0,3,1,2,0,0,4,2,14,12,14
0,0,1,0,0,1,4,4,1,4,2,1,0,1,0,0,1,0,1,1,1,0,0,1,3,3,1,2,3,0,15,13,14
0,0,1,1,0,1,1,1,3,3,0,0,3,0,0,1,1,0,1,0,1,1,1,4,4,4,4,4,4,0,8,7,14
0,0,1,1,1,1,1,2,2,3,3,0,0,1,0,1,0,0,1,1,1,1,0,3,3,2,0,0,0,0,11,10,8
0,0,1,1,0,1,4,3,4,1,1,1,0,2,0,1,1,0,1,1,1,1,0,2,3,3,1,3,3,0,12,10,11
0,0,0,1,1,1,4,3,3,3,3,0,0,1,0,1,0,0,1,1,1,1,1,3,3,3,1,3,1,0,11,9,10
0,0,1,1,1,1,4,3,4,3,0,1,2,1,0,0,1,0,1,1,1,1,0,4,3,2,0,1,0,2,14,12,14
0,1,0,1,0,0,4,4,2,3,3,1,0,3,0,0,1,0,1,0,1,1,1,0,2,2,4,4,2,0,9,9,10
0,0,1,1,0,1,3,1,3,2,0,1,0,3,0,1,1,0,0,1,1,1,0,3,2,2,0,1,4,0,8,6,8
0,0,0,0,1,1,2,2,1,3,3,1,1,1,0,1,1,0,0,1,1,1,0,3,0,2,0,2,3,0,9,7,9
0,0,0,0,1,1,3,1,2,2,3,0,1,3,0,0,1,0,0,0,1,1,0,3,3,1,1,2,2,6,13,12,13
0,1,1,1,0,1,3,1,2,2,3,0,1,3,0,0,1,0,0,1,1,1,0,3,2,1,0,0,4,2,11,8,9
0,1,0,1,0,1,4,2,2,2,0,1,0,3,0,0,0,0,0,1,1,1,0,2,2,2,0,0,2,0,9,6,8
0,0,0,0,0,1,1,1,2,2,3,1,0,1,0,1,1,0,0,0,1,1,1,2,2,3,1,3,4,2,11,8,9
0,1,1,1,0,1,3,1,2,2,3,1,0,0,0,0,0,0,1,1,1,0,0,4,2,1,1,1,4,0,11,10,12
0,0,1,1,0,1,3,3,2,3,1,1,0,1,0,1,1,0,1,1,1,1,0,3,2,2,1,3,4,4,9,8,9
0,1,0,1,0,1,4,3,4,2,1,1,0,1,0,0,1,0,1,1,1,1,0,3,2,2,1,2,4,0,9,8,9
0,1,0,1,0,1,4,0,4,2,0,1,1,3,0,0,0,0,1,1,1,1,0,2,3,2,0,0,0,0,10,8,9
0,0,1,1,0,1,2,2,2,2,3,1,0,3,0,0,0,0,0,1,1,1,1,4,1,2,0,2,2,1,11,10,11
0,1,2,1,0,1,2,1,2,2,1,1,1,0,3,1,1,0,1,1,0,1,0,3,4,0,0,0,2,0,7,6,8
0,0,1,1,0,1,3,4,0,2,0,1,0,1,0,0,1,0,0,1,1,1,0,1,3,2,0,1,2,14,10,8,9
0,1,0,1,0,1,2,3,2,3,0,0,0,0,0,1,1,0,1,0,1,1,1,2,1,1,0,2,2,0,9,8,10
0,1,0,1,0,1,2,3,2,2,1,1,0,2,0,1,0,0,0,0,1,1,0,4,2,1,0,1,4,2,8,6,7
0,0,0,1,1,1,3,2,3,2,3,1,0,1,0,0,1,0,0,1,1,1,0,3,3,3,0,0,4,4,10,8,9
0,1,0,1,1,1,2,2,3,3,1,1,1,1,0,0,0,1,1,1,1,1,0,4,2,2,0,2,3,2,11,9,11
0,0,0,1,0,1,1,1,2,2,1,0,0,1,0,0,1,0,1,0,1,1,0,3,2,1,1,2,3,2,11,9,10
0,0,0,1,0,1,4,4,3,3,3,0,1,1,0,0,0,0,0,1,1,1,1,3,3,3,1,2,4,4,10,8,10
0,0,1,1,1,1,2,2,0,2,0,1,0,1,0,0,1,0,0,1,1,0,0,3,2,3,0,1,1,6,11,8,9
0,0,0,1,0,1,4,2,2,2,3,1,0,2,0,0,1,0,1,1,1,1,0,4,2,2,0,2,0,4,13,12,13
0,1,1,1,0,1,2,2,3,2,3,0,1,1,0,0,0,0,1,0,1,1,0,3,3,1,0,0,2,6,10,7,9
0,1,1,1,1,0,4,4,4,1,3,1,0,1,0,0,1,0,0,1,1,0,0,3,0,2,2,4,4,6,7,6,8
0,0,1,1,0,1,3,3,2,2,1,1,0,2,0,0,1,0,0,1,1,1,1,3,2,2,0,2,3,2,7,8,9
0,0,0,1,0,1,4,3,3,2,3,1,0,0,0,0,0,0,1,1,1,1,0,3,4,4,0,2,0,6,12,10,11
0,0,1,1,1,1,3,1,2,2,1,0,0,1,0,1,1,0,0,1,1,0,0,2,2,2,1,2,1,0,10,10,10
0,0,1,1,0,1,4,2,4,3,1,1,1,1,0,0,1,0,1,1,1,1,0,4,2,2,0,0,0,2,11,11,12
0,1,0,1,1,1,2,2,3,1,3,1,0,3,0,0,1,0,1,1,1,1,0,3,2,3,0,0,3,2,9,9,10
0,0,0,0,0,1,1,1,0,2,1,1,1,3,0,1,1,1,1,1,1,1,0,2,0,1,0,0,0,4,11,10,11
0,1,1,0,0,1,4,3,3,2,3,1,1,0,0,1,1,1,1,0,1,1,0,2,2,2,0,0,3,6,7,8,9
0,0,1,1,0,1,2,1,2,2,0,1,0,1,0,0,1,0,0,1,1,0,1,3,2,4,0,0,4,0,11,9,10
0,0,1,1,0,1,4,4,2,2,3,1,0,0,0,0,0,0,1,0,1,1,0,4,2,3,0,1,0,4,10,10,11
0,0,1,1,0,1,4,3,2,0,0,1,0,2,0,1,1,0,0,1,1,1,0,4,2,4,0,0,2,2,10,10,11
0,1,1,1,0,1,4,4,3,3,2,1,0,0,0,1,1,0,1,1,1,1,0,3,4,4,4,4,3,12,7,6,6
0,1,1,1,0,1,4,4,3,4,2,0,0,2,0,0,1,0,1,1,1,1,1,3,3,2,0,0,3,0,14,13,14
0,1,0,1,0,1,4,4,3,2,0,1,0,0,0,0,1,1,1,0,1,1,0,4,2,2,0,0,4,2,10,10,10
0,0,0,1,0,1,3,2,3,2,1,1,1,1,0,1,1,0,0,1,1,1,0,3,2,4,0,0,1,16,9,7,8
0,1,0,1,0,0,3,4,3,2,0,1,0,1,0,0,1,0,1,1,1,1,0,4,3,3,0,0,0,0,14,13,14
0,0,0,1,0,0,3,3,2,1,3,0,0,3,0,1,0,0,0,1,1,0,0,3,2,2,0,0,3,10,8,7,8
0,0,0,1,0,1,2,2,2,2,0,1,0,3,0,1,1,0,0,1,1,1,0,4,0,1,0,0,2,4,8,7,8
0,1,1,1,0,1,3,3,3,2,1,0,0,2,0,0,1,0,1,1,1,1,0,4,2,2,0,0,4,4,11,11,12
0,1,0,0,0,1,4,4,2,2,1,0,3,3,0,0,1,0,1,1,1,1,1,0,2,4,2,4,0,8,10,7,9
0,0,1,1,1,1,4,4,1,1,2,1,0,2,0,0,1,0,1,1,1,1,1,4,3,4,0,0,3,2,13,12,12
0,1,0,1,1,0,4,4,4,4,0,1,0,0,0,0,0,0,1,1,1,1,0,4,4,2,0,0,3,4,11,11,12
0,0,1,0,0,1,3,3,3,2,3,0,0,2,0,1,1,0,1,1,1,1,0,3,0,1,0,0,1,4,9,8,9
0,0,1,1,0,1,2,2,0,2,1,1,0,1,1,1,0,0,1,1,1,1,0,2,0,1,0,0,4,12,6,7,8
0,1,0,1,1,1,4,2,4,2,0,1,0,0,0,0,0,0,0,1,1,1,0,2,4,1,0,0,2,10,16,14,16
0,1,0,0,0,1,2,1,1,3,3,1,0,1,0,0,0,0,1,1,1,1,1,4,3,1,0,0,4,4,8,6,8
0,1,1,1,0,1,4,4,4,4,0,0,0,1,0,0,1,0,1,1,1,1,0,4,3,3,0,1,4,6,14,11,12
0,1,0,1,0,1,4,4,2,4,3,0,1,1,0,0,1,0,1,1,1,0,0,3,3,2,0,0,1,4,14,12,14
0,1,1,1,0,1,3,3,2,3,1,0,1,0,0,0,0,0,1,1,1,1,0,4,3,1,0,0,4,6,12,11,13
0,1,2,0,0,1,1,3,2,2,0,0,2,1,1,0,1,0,1,1,1,1,0,4,1,3,0,3,4,14,10,8,9
0,1,0,1,0,1,3,4,2,2,3,0,0,0,0,0,0,0,0,1,1,1,0,2,3,2,0,1,3,2,12,10,12
0,0,0,1,0,1,1,2,0,3,0,1,0,1,0,0,0,0,0,0,1,1,0,2,1,2,0,1,0,0,12,11,12
0,1,0,1,0,1,2,2,3,3,1,0,0,3,0,0,1,0,1,1,1,1,0,4,4,3,0,1,4,6,12,10,11
0,0,1,1,1,1,2,4,2,1,0,0,1,1,0,0,1,0,1,1,1,1,1,3,1,1,0,1,4,2,12,9,11
0,1,1,1,0,1,4,4,1,2,0,1,0,0,0,0,1,0,1,1,1,1,0,2,3,3,0,3,4,4,10,10,11
0,0,1,1,0,1,2,2,2,2,1,1,0,1,0,0,0,0,0,1,1,1,1,4,3,3,0,0,4,0,10,8,9
0,1,0,1,0,1,3,4,3,3,1,0,0,0,0,1,0,0,0,1,1,1,0,4,4,4,2,1,4,2,7,6,7
0,0,0,1,1,0,3,4,2,2,1,1,0,1,0,1,0,0,1,1,1,1,1,4,2,1,0,0,0,0,8,8,9
0,0,4,1,0,1,0,1,0,2,0,2,0,1,2,0,1,0,0,0,0,0,0,2,3,1,0,0,4,0,7,7,9
0,1,1,0,0,1,4,4,4,4,0,1,0,0,0,0,0,0,1,1,1,1,0,2,4,4,1,4,3,8,12,11,13
0,1,1,1,0,1,2,3,2,2,0,1,1,2,0,0,1,0,0,0,1,1,1,2,1,2,1,1,0,4,11,9,11
0,0,0,0,0,1,3,4,3,4,0,0,1,2,0,0,1,0,0,1,1,1,1,3,1,1,1,1,4,0,8,8,10
0,0,3,1,0,1,2,1,3,2,3,1,0,1,3,0,1,0,1,1,0,1,1,4,3,4,0,2,4,10,8,6,6
0,0,2,1,1,0,2,1,2,2,0,1,2,0,0,0,1,0,0,1,1,1,0,2,1,1,0,1,4,8,9,7,9
0,0,0,1,0,1,1,1,0,2,0,1,2,0,0,0,1,0,1,0,1,1,1,3,2,2,0,1,3,6,9,9,11
0,0,2,1,1,1,2,2,2,2,0,0,0,0,0,0,1,0,0,1,1,1,1,2,3,3,0,2,4,2,11,9,10
0,0,1,1,0,0,3,4,3,2,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,3,4,12,13,10,12
0,1,1,1,0,1,2,1,0,2,0,1,3,0,0,0,0,0,0,1,1,0,0,2,1,0,0,0,1,4,7,6,9
0,0,1,1,0,0,2,2,2,2,1,1,0,0,1,0,0,0,0,1,1,0,0,4,2,3,0,0,4,12,11,8,9
0,1,0,0,0,1,3,4,0,4,0,1,3,1,0,0,1,0,0,1,1,0,1,4,2,2,0,0,4,2,10,8,9
0,0,0,1,0,1,4,4,3,0,0,1,0,2,0,0,1,0,1,1,1,1,1,3,2,2,0,0,4,4,11,11,13
0,1,2,0,0,1,3,4,0,2,0,1,2,1,0,0,0,0,0,1,1,0,0,4,3,4,1,3,4,2,8,6,8
0,0,1,0,0,1,1,1,0,2,0,1,3,1,0,0,1,0,0,1,1,0,0,4,0,2,0,0,2,0,12,10,11
0,1,3,1,1,1,3,1,3,3,0,1,1,0,0,0,0,0,1,1,1,1,1,2,2,3,3,4,3,2,9,8,10
0,0,3,1,0,0,3,2,2,3,0,2,0,2,0,0,1,0,1,0,1,1,1,3,2,2,4,0,4,10,10,8,9
0,0,1,0,0,1,1,1,2,3,3,1,1,0,0,0,1,0,1,1,1,0,1,2,2,2,0,1,0,8,10,8,9
0,0,1,1,0,0,3,3,2,2,0,2,1,0,0,0,1,0,1,0,1,1,1,3,2,1,0,0,4,4,7,6,8
0,1,1,1,1,1,1,1,3,2,0,1,0,1,2,0,0,0,0,1,1,0,1,3,3,3,0,2,4,0,8,7,8
0,0,0,1,0,1,4,4,4,4,0,1,1,0,0,0,0,0,1,1,1,1,0,3,2,1,0,0,4,6,11,11,12
0,0,0,0,0,1,1,1,2,2,0,1,2,0,1,0,0,0,1,1,1,1,1,4,4,4,0,0,0,2,6,6,7
0,1,0,1,0,1,4,3,4,3,0,0,1,3,0,1,1,0,0,1,1,1,0,1,1,1,0,0,2,6,7,8,9
0,0,0,1,0,0,3,3,3,3,1,1,0,1,0,0,0,0,0,0,1,0,1,0,2,1,1,2,0,24,7,5,7
0,1,1,1,0,1,4,4,3,3,0,1,0,2,0,0,1,0,1,1,1,1,0,4,2,2,0,2,4,0,13,10,11
0,1,1,1,1,1,2,2,3,3,3,0,1,0,0,0,1,0,1,1,1,1,0,1,2,2,1,1,1,4,10,8,9
0,0,0,1,0,1,4,4,4,3,0,1,0,2,0,0,1,0,1,1,1,1,0,3,1,1,0,0,4,2,11,10,11
0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,2,3,3,2,2,0,4,8,8,9
0,1,2,1,0,1,2,1,2,2,1,1,0,0,0,0,1,0,0,1,1,1,0,4,3,4,0,1,4,22,7,4,4
0,0,0,1,0,1,1,1,2,3,0,0,0,1,0,0,1,0,0,1,1,1,0,3,3,1,0,1,4,0,10,9,10
0,0,0,1,1,0,2,1,0,2,1,1,1,0,0,0,1,0,1,1,0,1,1,3,3,1,0,0,4,0,9,7,8
0,0,0,1,0,1,3,2,1,3,1,0,0,1,1,0,1,0,0,1,1,1,0,2,2,1,0,0,2,2,9,8,9
0,0,0,1,0,1,1,2,0,2,0,1,0,1,0,0,1,0,0,0,1,1,0,3,2,1,0,0,4,6,11,9,11
0,0,0,1,0,1,1,2,0,3,0,0,0,1,0,0,0,0,0,0,1,0,1,1,2,3,1,3,0,6,9,8,9
0,1,1,1,0,1,4,4,4,4,0,1,0,0,0,0,1,0,0,1,0,1,1,2,2,1,1,0,4,16,7,6,6
0,1,0,1,1,0,2,1,3,2,0,1,3,0,0,0,0,0,0,1,1,1,0,3,4,4,1,4,4,0,10,8,9
0,1,3,1,1,1,1,1,2,2,0,1,0,0,2,0,0,0,0,1,0,1,1,1,2,4,1,4,3,0,9,6,0
0,1,1,1,1,1,2,1,0,2,0,1,0,0,1,0,0,0,1,1,1,0,1,3,3,3,2,4,4,6,7,7,8
0,0,0,0,0,1,3,3,3,3,3,2,1,2,0,0,1,1,1,1,1,1,1,3,1,0,1,2,2,2,11,10,11
0,1,4,1,0,1,3,2,3,0,1,1,0,0,0,0,1,0,0,1,0,1,1,3,4,3,0,0,3,6,9,6,9
0,0,2,1,0,1,4,4,2,4,0,1,0,0,0,1,1,0,0,1,1,0,1,3,1,0,0,0,3,0,11,10,11
0,1,0,0,0,1,2,3,0,3,0,1,0,1,0,1,0,1,1,1,1,0,0,3,3,3,0,0,0,0,5,5,6
0,1,2,0,1,1,1,2,2,2,3,1,0,0,3,0,0,0,0,1,1,0,0,1,1,1,2,2,4,14,7,5,8
0,0,3,0,0,1,1,1,0,2,0,1,2,0,3,0,1,0,1,0,1,0,0,4,1,4,0,4,3,6,9,7,9
0,1,1,0,0,1,2,2,0,2,0,1,2,0,0,0,0,0,0,0,1,0,0,3,1,1,0,1,2,4,10,7,9
0,1,1,1,0,1,3,3,2,3,0,0,0,1,1,0,1,0,0,1,1,1,1,3,4,4,3,3,4,0,8,7,1
0,1,1,1,1,1,1,2,1,3,0,1,1,0,2,0,0,0,0,0,1,1,0,3,3,4,2,4,4,0,7,5,8
0,1,2,0,1,1,2,1,0,2,0,1,1,0,1,0,0,1,1,1,0,1,1,2,2,1,1,1,4,8,6,5,7
0,1,2,0,0,1,3,2,2,2,0,1,1,1,2,1,1,0,0,1,1,1,1,3,3,3,0,3,2,4,5,3,6
0,1,0,1,1,1,1,2,2,2,0,1,1,0,0,0,0,0,1,1,1,0,0,3,3,3,1,3,4,2,6,6,8
0,1,1,1,0,1,1,3,0,3,0,0,0,0,1,0,0,0,0,1,0,1,0,4,2,2,0,3,1,2,7,5,6
0,1,2,0,1,1,1,1,2,3,0,1,3,1,0,0,0,0,1,1,0,0,1,4,2,4,0,4,4,0,6,5,6
0,1,2,1,0,1,3,2,3,3,0,1,1,0,3,0,1,0,1,0,0,0,0,3,4,1,0,0,1,10,6,4,6
0,1,1,1,0,1,2,2,2,2,0,0,0,1,0,0,0,0,0,1,0,1,0,3,2,4,1,3,3,0,7,7,9
0,0,1,1,0,1,4,2,1,3,1,0,0,1,0,0,0,0,0,1,1,1,1,3,1,2,0,0,2,0,15,14,16
0,0,1,1,0,1,2,2,2,2,1,1,0,1,0,0,1,0,0,0,1,1,0,4,0,4,0,0,3,0,10,9,11
0,0,1,1,0,1,4,4,1,1,3,1,0,1,0,0,1,0,0,1,1,1,1,3,3,1,0,0,2,0,14,13,15
0,1,1,1,0,1,3,4,2,2,0,0,2,0,1,0,1,0,1,0,1,1,0,2,3,4,1,3,1,4,7,6,8
0,1,1,1,0,1,1,0,2,2,3,1,1,1,0,0,1,0,1,1,1,1,1,3,2,1,0,0,2,0,14,14,16
0,1,2,1,1,1,4,4,4,2,3,1,0,1,0,0,1,0,1,1,1,1,0,3,3,3,0,2,4,0,9,6,8
0,0,1,1,0,1,1,3,0,3,1,1,0,1,0,0,0,0,1,0,1,1,1,3,2,4,0,0,2,0,12,10,11
0,0,1,1,1,1,3,3,2,2,3,1,1,1,0,0,1,0,1,1,1,1,0,3,3,4,0,0,3,0,12,11,13
0,1,2,1,1,1,4,3,4,2,0,1,1,1,0,0,0,0,1,1,1,1,0,3,3,3,3,3,3,0,8,8,9
0,0,1,1,0,1,2,2,3,2,3,1,1,1,0,0,0,0,1,0,1,1,0,2,3,3,0,3,4,0,11,9,12
0,1,2,1,0,1,3,3,2,2,3,0,0,1,0,0,0,0,1,0,1,1,0,3,2,3,0,3,3,4,9,6,8
0,1,1,0,0,1,4,2,4,3,2,1,0,0,0,0,1,0,1,1,1,1,1,3,2,2,2,3,2,8,8,6,9
0,1,2,1,0,1,4,3,2,2,0,1,0,1,0,0,1,1,1,1,1,1,1,4,1,2,0,0,1,4,9,8,11
0,1,1,1,0,1,4,3,4,2,1,1,0,1,0,0,1,1,1,1,1,1,0,2,3,2,1,2,2,4,9,7,9
0,1,1,1,0,1,3,3,3,2,1,1,0,1,0,0,0,0,1,1,1,1,1,3,1,2,0,1,2,0,9,9,11
0,0,2,1,0,1,2,4,3,3,3,0,0,1,0,0,1,0,1,1,1,0,0,4,3,1,1,2,4,0,15,15,15
0,0,2,1,1,1,3,3,2,2,3,1,0,1,0,0,1,0,1,1,1,1,1,4,2,2,1,2,0,29,12,10,12
0,0,1,1,0,1,3,2,2,2,3,1,0,1,0,0,1,0,0,1,1,1,0,0,1,1,0,1,0,8,12,12,14
0,1,2,1,0,1,3,3,3,3,2,1,0,1,0,0,1,0,1,1,1,1,1,3,2,3,1,2,3,6,9,10,12
0,1,1,1,0,1,1,2,3,3,2,1,0,0,0,0,1,0,1,1,1,1,1,2,2,2,0,1,2,0,8,6,9
0,1,1,1,1,1,2,1,2,2,0,1,0,1,0,0,0,0,1,1,1,1,1,3,1,2,0,1,4,0,11,11,14
0,0,2,1,0,0,3,3,1,2,3,1,0,1,0,0,1,0,0,0,1,1,1,2,2,2,0,2,2,10,10,10,12
0,1,2,0,0,1,1,2,0,2,1,1,0,1,0,0,0,0,0,1,1,0,0,2,0,2,0,4,2,6,7,6,8
0,0,1,1,0,1,2,3,3,3,0,1,0,1,0,0,0,0,0,1,1,1,0,3,2,2,0,0,1,6,10,9,11
0,0,2,1,0,1,1,1,0,3,0,1,0,1,0,0,0,0,1,1,1,1,0,4,2,2,0,0,2,0,10,8,10
0,1,2,1,0,1,1,2,0,3,2,2,1,1,0,0,0,0,1,0,1,1,0,3,3,3,3,4,4,16,8,8,10
0,1,1,0,0,1,3,3,3,3,3,1,0,0,0,0,1,0,1,1,1,1,0,3,2,1,2,3,4,0,9,7,8
0,1,1,1,0,1,2,3,2,2,1,0,1,0,0,0,0,0,0,1,1,1,0,4,2,2,0,0,2,0,11,9,10
0,0,2,1,1,1,2,4,3,3,0,0,0,1,0,0,0,0,1,1,1,1,1,3,2,1,0,0,4,8,12,12,14
0,1,2,1,0,1,4,4,3,4,1,1,0,0,0,0,0,0,0,1,1,1,0,4,1,2,0,1,4,4,11,10,12
0,1,1,0,1,1,3,3,4,2,1,0,2,0,0,0,1,0,1,1,1,1,0,2,2,3,2,4,2,16,8,8,10
0,0,2,1,0,1,4,4,3,4,1,1,1,0,1,0,1,0,0,1,1,1,0,3,1,3,1,2,1,28,12,12,14
0,0,1,1,1,1,4,4,4,4,3,1,0,1,0,0,1,0,0,1,1,1,0,3,4,1,0,1,2,0,9,7,9
0,0,1,1,0,1,4,3,1,2,1,1,0,1,0,0,1,0,1,1,1,1,0,3,2,4,0,4,1,2,12,11,13
0,0,1,1,0,1,2,3,2,2,3,1,0,1,0,1,1,0,1,1,1,0,0,3,3,2,0,2,3,4,9,9,10
0,0,2,1,0,1,1,1,2,2,0,1,0,1,0,0,1,0,0,0,1,0,0,3,3,3,0,2,0,0,12,12,13
0,0,2,0,0,1,2,2,2,2,3,1,0,0,0,0,1,0,0,1,1,1,0,4,2,1,0,1,2,21,11,10,11
0,0,1,0,0,1,2,2,3,3,3,1,1,3,0,0,1,0,1,0,1,1,0,4,2,4,0,0,4,6,11,10,11
0,0,2,1,0,1,3,4,0,3,1,1,0,2,1,0,1,1,0,1,1,1,1,3,3,2,2,3,4,14,6,6,6
0,0,1,1,0,0,3,1,3,2,0,1,0,1,0,0,1,0,0,1,1,1,0,1,2,2,1,1,3,2,9,8,10
0,0,1,1,0,1,4,3,4,2,2,1,0,1,0,0,0,0,1,1,1,1,1,0,2,1,0,0,0,4,12,12,13
0,0,1,1,0,1,1,1,0,2,1,1,1,0,0,0,1,0,0,1,1,0,0,3,2,1,0,3,4,2,10,10,11
0,0,2,0,0,1,4,3,4,2,3,1,1,2,0,0,1,0,1,1,1,1,1,3,3,1,0,0,3,0,9,9,10
0,0,4,1,0,1,3,3,2,2,3,2,0,3,0,0,1,0,1,1,1,1,0,3,2,2,0,1,2,4,10,9,10
0,1,2,1,1,1,4,4,3,2,1,1,0,1,0,0,1,0,0,1,1,1,1,4,2,4,3,4,2,15,11,9,10
0,0,1,1,0,0,2,2,2,2,3,1,0,1,0,1,1,0,0,1,1,1,0,2,2,3,0,0,3,0,11,10,11
0,1,3,1,0,1,2,2,3,2,1,1,0,1,0,0,1,0,1,1,1,1,0,3,3,3,1,3,4,10,10,8,9
0,0,2,0,1,1,4,4,3,2,2,1,0,0,0,0,1,0,0,1,1,0,0,4,1,0,0,1,2,6,10,8,9
0,0,2,1,1,1,3,2,2,2,3,1,1,1,0,0,0,0,0,1,1,1,0,3,3,3,0,2,0,2,12,13,13
0,0,2,1,0,1,4,3,2,2,3,1,0,1,0,0,0,0,0,1,1,1,1,2,3,4,1,3,0,16,9,6,8
0,1,3,1,1,1,3,3,3,1,1,0,0,1,0,0,1,0,0,1,1,1,0,2,1,3,1,3,3,10,8,7,8
0,0,2,1,0,1,2,3,0,2,1,0,1,0,0,0,1,0,0,1,1,0,0,2,2,2,0,3,2,4,10,10,11
