Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
0,11,1,2,0,0,4,0,21,26,6,6,85,0,0,0,1,1,0,22,0,0,6,8,5,53,0,1,6,12,3,25,1,0,6,4,1
1,13,1,13,1,0,26,0,18,23,0,0,279,0,0,0,1,1,0,18,0,0,5,5,0,0,0,0,5,5,1,1,0,2,0,1,0
1,11,1,3,1,2,13,0,2,13,4,6,486,0,0,0,1,1,0,15,0,0,6,8,6,804,0,6,12,14,12,783,0,9,2,3,2
0,0,1,15,1,0,43,0,18,23,0,0,422,0,0,0,1,1,0,3,0,0,6,12,0,0,0,0,6,12,0,0,0,0,6,4,0
0,11,1,11,1,0,26,0,21,26,9,9,22,0,0,0,1,1,0,17,0,0,7,15,6,50,0,0,7,16,4,226,0,9,2,3,1
0,3,1,16,0,14,67,0,21,26,6,6,486,1,0,0,1,1,0,27,0,3,7,9,7,468,0,0,5,6,5,762,0,1,5,9,0
1,11,1,10,1,11,43,0,21,13,9,10,543,0,0,0,1,1,0,36,0,7,11,12,2,724,7,4,9,10,3,1,4,9,2,3,2
0,11,1,6,1,11,26,0,21,26,9,4,14,0,0,1,0,1,0,11,0,0,5,10,0,0,0,0,5,7,0,0,0,5,3,7,0
0,3,1,16,0,2,39,0,21,26,9,9,297,0,0,0,1,1,0,14,0,9,9,9,9,609,0,5,5,5,5,269,0,6,8,2,0
0,0,1,1,1,0,39,0,0,27,5,9,178,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1
0,11,1,3,1,0,4,0,0,2,9,10,197,0,0,1,0,1,0,27,0,2,7,14,4,128,2,0,6,16,0,0,1,8,7,0,0
0,0,1,5,1,0,57,0,0,0,9,9,274,1,0,0,1,1,0,2,0,0,5,9,5,233,1,0,5,8,4,118,0,6,8,2,2
0,5,1,1,1,0,39,11,0,0,2,9,297,0,0,0,1,1,0,4,1,6,12,12,12,731,0,4,11,15,11,334,0,1,5,9,1
0,8,1,6,1,0,64,0,2,13,3,5,466,0,0,0,1,1,1,1,0,0,5,5,0,0,0,0,5,5,0,0,0,2,0,1,0
0,14,1,3,1,13,89,0,12,13,5,5,603,1,0,0,1,1,0,3,0,0,6,8,6,655,0,0,6,10,6,710,0,9,2,3,2
0,11,1,4,1,0,13,0,21,26,7,7,102,0,0,0,1,1,0,38,0,0,6,6,6,655,0,0,6,6,6,430,0,4,4,8,2
0,0,1,8,1,0,85,0,12,26,4,8,455,0,0,0,1,1,0,10,0,0,5,12,3,2,0,0,5,12,1,311,0,0,6,4,1
0,7,2,6,1,0,46,0,9,13,5,5,207,0,0,0,1,1,0,2,0,0,5,0,0,0,0,0,5,0,0,0,0,5,3,7,0
0,0,1,8,1,0,42,0,12,26,9,9,296,0,0,0,1,1,0,1,0,0,5,5,5,68,0,0,5,5,5,360,0,5,3,7,2
1,11,1,14,1,0,43,0,21,26,7,4,317,0,0,0,1,1,0,26,0,0,6,10,4,92,0,0,6,7,0,0,0,8,7,0,0
0,8,3,10,1,0,27,0,12,13,9,6,256,1,0,0,1,1,0,1,0,0,6,0,0,0,0,0,6,0,0,0,0,7,1,5,0
0,0,1,1,1,0,77,0,2,2,2,2,590,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
0,7,5,10,1,0,39,0,21,27,9,9,224,1,0,1,1,1,1,3,0,0,6,7,0,0,0,0,6,6,0,0,0,1,5,9,0
1,11,1,16,0,0,27,0,21,13,9,9,410,0,0,1,0,1,0,12,0,0,5,7,4,43,0,0,5,8,4,96,0,3,5,6,0
0,11,1,7,1,11,43,0,21,26,9,10,542,1,0,1,1,1,0,27,0,0,6,9,5,65,0,0,6,11,0,0,0,7,1,5,0
0,0,1,6,1,0,62,0,21,26,9,9,473,1,0,0,1,1,0,1,0,0,5,7,4,2,0,0,5,8,1,755,0,3,5,6,1
0,14,1,3,1,13,54,0,21,26,9,1,397,0,0,0,1,1,1,3,0,0,6,11,5,541,0,0,6,13,6,166,0,8,7,0,1
0,13,1,4,1,0,33,0,22,26,8,7,314,1,0,0,1,1,0,3,0,3,6,6,4,267,0,3,9,12,3,242,0,5,3,7,0
1,11,2,8,1,0,26,0,21,26,9,9,53,1,0,0,1,1,0,19,0,0,4,4,0,0,0,0,5,9,0,0,0,3,5,6,0
0,14,1,7,1,13,67,0,4,0,2,5,486,1,0,0,1,1,0,2,0,1,6,13,5,68,0,1,6,12,2,25,0,7,1,5,1
1,11,1,5,1,11,13,0,21,26,11,11,100,0,0,0,0,1,0,12,0,0,5,5,0,0,0,0,5,5,0,0,0,6,8,2,0
0,0,1,13,1,0,26,0,0,0,9,9,288,1,0,0,1,1,0,1,0,0,6,6,4,43,0,0,6,10,3,5,0,3,5,6,0
0,11,1,3,1,0,43,0,0,0,1,6,197,0,0,0,0,1,0,7,0,0,6,0,0,0,0,0,6,0,0,0,0,7,1,5,0
0,0,1,14,1,0,43,0,2,13,2,5,267,0,0,0,1,1,0,3,0,0,6,6,6,629,0,0,6,7,6,681,0,8,7,0,2
1,11,1,2,0,11,43,0,12,26,9,9,500,0,0,1,0,1,0,28,0,0,6,7,0,0,0,0,5,5,0,0,0,9,2,3,0
0,13,2,11,1,0,39,0,22,26,4,4,265,1,0,0,1,1,1,11,0,18,21,23,20,468,3,17,21,23,19,430,3,0,6,4,2
0,0,1,10,1,0,78,0,12,27,9,9,404,1,0,0,1,1,0,6,0,0,6,8,6,249,0,0,6,10,5,151,0,0,6,4,1
0,0,1,11,1,0,37,0,0,13,4,7,253,1,0,0,1,1,0,1,0,0,7,7,7,191,0,0,8,11,7,46,0,5,3,7,2
0,0,2,8,1,0,54,0,12,13,9,4,275,1,0,0,1,1,0,6,0,0,5,7,3,17,1,0,5,7,3,44,0,2,0,1,0
0,13,1,1,1,0,26,0,2,2,2,2,197,1,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,1
0,0,1,4,1,0,54,0,12,13,5,5,310,0,0,0,1,1,1,5,0,1,6,6,6,249,0,1,6,6,5,185,0,5,3,7,2
0,11,1,16,0,8,26,0,21,27,5,5,535,0,0,0,1,1,0,16,0,0,5,5,5,377,0,0,5,6,5,659,0,3,5,6,2
0,16,1,3,1,15,39,0,0,27,9,6,282,0,0,0,1,1,0,4,0,7,12,20,10,257,0,5,12,14,11,146,0,1,5,9,2
1,11,1,8,1,0,4,0,21,26,9,5,603,0,0,0,1,1,0,28,0,0,5,6,5,703,0,0,5,5,5,654,0,8,7,0,2
1,11,1,3,1,0,43,0,21,26,9,9,22,0,0,0,0,1,0,27,0,4,10,10,4,61,0,1,7,8,1,118,0,8,7,0,0
3,11,1,13,1,0,13,0,12,13,11,12,76,0,0,0,1,1,0,25,0,0,6,0,0,0,0,0,6,0,0,0,0,6,8,2,0
0,8,1,8,1,0,63,0,12,0,9,7,390,1,0,0,1,1,0,3,0,0,5,0,0,0,0,0,5,0,0,0,0,5,3,7,0
0,7,6,8,1,0,42,0,12,27,5,6,229,1,0,0,1,1,0,3,0,0,5,7,3,249,1,0,5,12,2,208,0,2,0,1,1
0,0,2,10,1,0,48,0,0,27,2,8,220,1,0,0,1,1,1,3,0,0,6,7,6,690,0,0,6,6,6,208,0,1,5,9,2
0,7,2,14,1,0,31,0,0,0,4,4,276,1,0,0,1,1,0,3,0,0,6,11,3,499,0,0,6,13,4,4,0,2,0,1,1
0,0,2,8,1,0,37,0,0,0,9,6,200,0,0,0,1,1,0,2,0,0,5,9,5,23,0,0,5,13,2,430,0,1,5,9,1
0,15,1,2,0,0,26,0,0,0,4,4,282,0,0,1,0,1,0,9,0,2,8,13,4,13,0,5,10,16,7,8,0,5,3,7,0
1,11,1,3,1,0,43,0,21,26,8,7,486,0,0,0,1,1,0,14,0,0,6,10,6,724,0,0,6,11,5,208,0,7,1,5,2
0,0,1,14,1,0,57,0,0,13,9,9,358,0,0,1,1,1,1,2,0,0,6,6,6,249,0,0,6,6,6,523,0,9,2,3,2
0,11,1,14,1,11,4,0,21,26,0,0,277,1,0,0,1,1,0,11,0,0,6,7,6,368,0,0,6,6,6,461,0,0,6,4,2
0,0,1,1,1,0,66,0,12,26,9,9,553,1,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,2
1,0,2,2,0,0,13,0,21,0,9,10,89,1,0,0,1,0,0,26,0,0,6,6,6,321,0,0,6,6,6,208,0,2,0,1,2
0,11,1,1,1,11,43,16,0,13,2,7,100,0,0,0,1,1,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0
0,11,1,9,1,11,43,0,21,26,9,9,197,0,1,1,1,0,0,23,0,0,6,13,2,2,0,0,6,10,1,681,0,9,2,3,0
0,14,1,5,1,13,67,2,4,3,1,1,486,0,0,0,1,0,0,3,1,2,6,7,6,410,0,1,6,16,5,401,0,5,3,7,2
1,11,1,2,0,8,43,0,21,26,9,1,128,0,0,0,1,0,0,29,0,0,6,13,3,170,0,0,6,6,6,394,0,4,4,8,2
0,15,1,0,1,0,27,0,12,26,5,7,183,0,0,0,1,0,0,9,0,14,20,23,20,372,0,10,14,18,14,74,0,1,5,9,2
1,11,1,11,1,0,43,0,2,0,5,5,476,0,0,0,1,0,1,17,0,0,7,7,6,211,0,0,8,9,7,329,0,5,3,7,2
0,8,3,15,1,0,28,0,22,26,9,5,200,1,0,0,1,0,0,2,0,0,6,0,0,0,0,0,6,0,0,0,0,3,5,6,0
0,0,6,11,1,0,58,0,12,13,9,9,267,1,0,0,1,0,1,1,0,0,8,8,7,487,0,0,8,8,7,447,0,6,8,2,2
0,0,1,12,1,0,29,0,12,13,4,9,136,1,0,0,1,0,0,1,0,0,7,9,7,39,0,0,8,10,8,52,0,6,8,2,2
0,11,1,2,0,0,26,0,22,26,9,7,83,0,0,0,1,1,1,20,0,1,7,9,6,108,0,1,6,7,5,118,0,7,1,5,2
0,7,1,1,1,0,17,0,12,27,9,7,288,0,0,0,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2
0,13,1,4,1,0,17,0,12,27,9,7,356,0,0,0,1,1,0,9,0,9,14,14,14,573,0,7,13,13,13,451,0,8,7,0,2
0,4,2,14,1,0,72,8,12,27,3,5,523,1,0,0,0,0,0,1,1,0,6,8,5,128,0,0,6,0,0,0,0,3,5,6,0
0,5,1,11,1,0,100,19,2,1,13,4,619,1,0,0,1,0,0,1,1,0,7,15,4,66,0,0,7,10,5,192,0,5,3,7,1
0,7,4,11,1,0,47,0,2,2,2,2,322,1,0,0,1,0,0,2,0,0,7,8,7,376,0,0,8,8,8,326,0,4,4,8,2
0,4,2,5,1,0,82,8,12,0,4,9,582,0,0,0,1,0,0,1,1,0,6,10,6,468,0,0,6,12,6,118,0,5,3,7,2
0,0,1,13,1,0,34,0,0,2,4,3,222,1,0,0,1,0,0,2,0,0,6,6,6,410,0,0,6,8,5,269,0,1,5,9,0
0,7,4,6,1,0,28,14,0,0,28,35,207,1,0,0,1,1,0,3,1,0,5,10,4,614,0,0,5,14,1,1,0,1,5,9,1
0,7,1,4,1,0,48,0,0,0,1,5,315,0,0,0,1,0,1,5,0,0,6,7,6,149,0,0,6,9,4,118,0,2,0,1,2
0,0,3,11,1,0,52,0,12,0,9,5,347,1,0,0,1,0,1,1,0,0,8,8,7,155,0,0,8,8,7,154,0,6,8,2,2
0,7,1,10,1,0,57,0,12,28,5,4,413,0,0,0,1,0,1,1,0,0,6,8,6,249,0,0,6,6,6,311,0,7,1,5,2
0,0,3,14,1,0,43,0,22,27,5,5,310,1,0,0,1,0,1,1,0,0,6,7,6,163,0,0,6,6,6,430,0,1,5,9,2
0,0,6,10,1,0,34,0,22,26,5,7,236,1,0,0,1,0,1,1,0,0,6,7,6,321,0,0,6,6,6,311,0,5,3,7,2
0,0,2,10,1,0,40,0,3,2,7,4,258,1,0,0,1,0,0,1,0,0,6,8,6,145,0,0,6,6,6,32,0,1,5,9,2
0,7,6,11,1,0,40,0,0,13,7,7,262,1,0,0,1,0,1,2,0,0,7,8,7,550,0,0,8,9,7,335,0,4,4,8,2
0,7,1,15,1,0,11,0,12,0,5,5,77,0,0,0,1,0,0,3,0,0,6,0,0,0,0,0,6,0,0,0,0,8,7,0,0
0,7,4,9,1,0,43,0,0,13,9,5,0,1,0,0,1,0,1,2,0,0,6,12,6,78,0,0,6,7,0,0,0,8,7,0,0
0,0,2,5,1,0,28,0,2,0,4,7,158,1,0,0,1,0,0,1,0,0,6,13,6,366,0,0,6,12,3,25,0,8,7,0,2
0,0,4,4,1,0,58,0,0,0,9,7,343,1,0,0,1,0,1,1,0,0,6,6,6,655,0,0,6,6,6,278,0,5,3,7,0
0,7,6,11,1,0,46,0,12,13,7,7,277,1,0,0,1,0,1,1,0,0,7,7,7,647,0,0,8,8,8,457,0,4,4,8,2
0,7,2,14,1,0,64,0,2,27,2,6,435,1,0,0,1,0,0,1,0,0,6,6,6,743,0,0,6,7,6,572,0,5,3,7,2
0,7,1,8,1,0,45,0,12,27,4,8,292,0,0,0,1,0,1,1,0,0,5,5,5,68,0,0,5,12,4,232,0,3,5,6,2
0,7,1,14,1,0,28,0,0,0,4,7,165,1,0,1,1,0,0,1,0,0,6,6,6,78,0,0,6,6,6,174,0,9,2,3,2
0,14,1,3,1,13,78,0,21,27,9,6,562,0,0,0,1,0,1,3,0,0,6,8,6,239,0,0,6,10,6,360,0,9,2,3,2
0,6,2,9,1,0,34,0,22,26,3,5,268,1,0,0,1,0,1,2,0,0,6,14,3,249,0,0,6,7,6,25,0,2,0,1,2
0,7,1,7,1,0,49,0,1,13,2,6,260,1,0,0,1,0,1,1,0,0,6,7,6,285,1,0,6,8,6,311,0,1,5,9,1
0,0,1,9,1,0,18,0,22,27,8,7,127,1,0,0,1,0,1,2,0,0,6,7,6,108,0,0,6,8,6,351,0,5,3,7,2
0,7,2,15,1,0,56,0,2,0,1,5,299,1,0,0,1,0,0,2,0,0,6,8,5,53,1,0,6,7,4,16,0,6,8,2,1
0,13,1,7,1,0,4,13,2,3,3,2,22,0,0,0,1,0,0,2,1,0,5,10,5,708,2,0,5,7,5,700,0,2,0,1,1
0,0,1,13,1,0,39,0,12,13,7,7,213,0,0,0,1,0,0,2,0,0,6,7,6,690,0,0,6,6,6,746,0,5,3,7,2
0,5,1,13,1,0,39,11,26,0,2,7,297,0,1,1,1,0,0,3,1,0,6,6,6,468,0,0,6,9,5,311,0,1,5,9,2
0,8,1,7,1,0,46,0,22,13,9,5,214,1,0,0,1,0,1,1,0,0,5,7,4,61,0,0,5,5,5,185,0,3,5,6,2
0,3,1,8,1,2,26,0,0,28,4,7,197,0,0,0,1,0,0,16,0,2,5,9,2,573,0,0,5,5,0,0,0,5,3,7,0
0,0,1,15,1,0,64,0,12,13,4,5,428,0,0,0,1,0,1,2,0,0,7,8,6,285,0,0,6,6,0,0,0,7,1,5,0
0,7,2,12,1,0,47,0,0,0,9,9,280,0,0,0,1,0,1,1,0,0,7,7,7,446,0,0,8,8,8,648,0,8,7,0,2
0,7,1,4,1,0,11,0,12,0,4,3,117,0,0,0,1,0,0,2,0,0,6,0,0,0,0,0,6,0,0,0,0,1,5,9,0
0,14,1,3,1,13,54,0,22,27,6,3,397,0,0,0,1,0,0,2,0,0,6,18,3,78,0,0,6,14,4,59,0,8,7,0,1
0,0,3,14,1,0,70,0,2,0,2,8,373,1,0,0,1,0,0,1,0,0,6,6,6,780,0,0,6,7,6,579,0,5,3,7,2
0,0,1,9,1,0,46,0,12,13,9,5,347,1,0,0,1,0,0,3,0,0,6,6,6,541,0,0,6,6,6,101,0,3,5,6,2
0,0,5,11,1,0,62,0,12,26,7,7,335,1,0,0,1,0,0,2,0,0,8,9,8,381,1,0,8,9,8,368,1,2,0,1,2
0,0,2,14,1,0,39,0,12,13,9,9,266,1,0,0,1,1,1,1,0,0,6,6,6,573,0,0,6,6,6,554,0,2,0,1,2
0,7,2,10,1,0,16,0,0,1,5,3,72,1,0,1,1,1,1,2,0,0,6,14,2,2,0,0,6,6,0,0,0,7,1,5,0
0,13,1,2,0,0,61,8,21,26,9,9,448,1,0,0,1,0,0,8,1,8,16,16,15,410,0,11,13,13,11,162,0,7,1,5,2
0,7,3,4,1,0,60,0,2,2,4,4,513,1,0,0,1,0,1,3,0,0,6,6,6,207,0,0,6,6,6,579,0,6,8,2,1
0,0,1,2,0,0,34,0,22,26,5,5,184,0,0,0,1,0,0,2,0,0,6,6,6,207,0,0,6,6,6,59,0,6,8,2,2
0,7,1,16,0,0,78,0,18,23,0,0,571,1,0,1,1,1,0,16,0,0,5,8,2,13,0,0,5,5,0,0,0,0,6,4,0
0,8,4,6,1,0,45,0,12,27,31,38,246,1,0,1,1,1,0,1,0,0,5,11,3,17,0,0,5,9,3,44,0,1,5,9,1
0,0,1,6,1,0,81,0,12,26,5,8,493,1,0,0,1,1,0,1,0,0,5,9,4,13,0,0,5,11,2,10,3,0,6,4,1
0,5,1,8,1,0,39,11,0,0,2,3,297,0,0,0,1,0,0,2,1,0,5,10,4,128,0,0,5,6,5,51,0,4,4,8,2
0,0,2,1,1,0,84,0,2,2,2,2,585,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,1
0,13,1,8,1,0,57,0,22,13,19,35,147,0,0,0,1,0,0,2,0,0,5,11,5,61,0,0,5,9,2,13,0,7,1,5,1
0,0,1,14,1,0,74,0,12,0,5,10,365,1,0,0,1,0,0,1,0,0,6,6,6,573,0,0,6,6,6,430,0,4,4,8,0
0,7,5,15,1,0,56,0,2,13,2,7,306,1,0,0,1,0,0,1,0,0,6,7,6,468,0,0,6,8,5,226,0,0,6,4,2
0,0,3,11,1,0,58,0,12,26,7,7,267,1,0,0,1,0,0,1,0,0,8,8,8,342,0,0,8,8,8,331,0,2,0,1,2
1,11,1,11,1,11,43,0,22,27,2,10,197,0,0,0,1,0,0,20,0,0,7,9,2,21,0,0,7,9,0,0,0,9,2,3,0
0,0,1,9,1,0,42,0,22,0,2,4,257,0,0,0,1,0,0,3,0,0,6,11,1,128,0,0,5,10,0,0,0,2,0,1,1
0,0,1,10,1,0,90,13,21,26,5,5,518,1,0,0,1,0,1,3,1,0,6,6,6,573,0,0,6,6,6,394,0,3,5,6,2
0,5,1,9,1,0,54,11,12,13,9,6,397,0,0,0,1,1,0,4,1,0,6,7,6,170,0,0,6,7,6,417,0,4,4,8,2
0,7,1,11,1,0,57,0,22,0,5,4,363,0,0,0,1,0,1,1,0,0,7,7,7,457,0,0,8,9,8,653,0,5,3,7,2
0,11,1,2,0,0,54,0,12,0,9,8,55,0,0,0,1,0,0,9,0,0,6,14,3,17,1,0,6,9,5,34,0,8,7,0,1
0,11,1,8,1,8,43,0,21,26,9,7,391,0,0,1,1,0,0,24,0,0,5,6,5,68,0,0,5,8,5,151,0,0,6,4,1
0,0,2,14,1,0,64,0,12,0,3,9,397,1,0,0,1,0,1,1,0,0,6,6,6,499,0,0,6,6,6,638,0,9,2,3,2
0,0,4,11,1,0,48,0,12,26,9,7,305,0,0,1,1,0,0,1,0,0,8,9,8,641,1,0,8,9,8,594,1,2,0,1,2
0,0,1,11,1,0,58,0,22,27,9,9,385,1,0,0,1,0,0,14,0,0,7,9,7,757,0,0,8,8,8,768,0,4,4,8,2
0,0,1,9,1,0,43,0,0,0,4,10,100,0,0,1,1,0,0,6,0,0,6,8,6,239,0,0,6,6,6,554,0,6,8,2,2
0,0,4,11,1,0,49,0,21,13,9,9,275,1,0,0,1,0,0,2,0,0,7,7,6,721,0,0,7,7,6,678,0,0,6,4,2
0,6,3,14,1,0,49,0,21,27,4,9,339,1,0,0,1,0,1,3,0,0,6,6,6,724,0,0,6,6,6,311,0,4,4,8,2
1,11,1,2,0,0,67,0,21,26,7,5,423,0,0,0,1,0,0,23,0,5,9,9,9,777,0,3,7,7,7,550,0,6,8,2,2
0,14,1,5,1,13,26,0,21,26,9,9,197,1,0,1,1,0,0,15,0,0,6,14,4,61,0,0,6,14,3,25,0,9,2,3,0
0,0,4,10,1,0,13,0,21,26,9,7,130,1,0,0,1,0,0,7,0,0,6,14,2,13,0,0,6,11,1,1,0,3,5,6,0
0,7,4,11,1,0,62,0,12,26,5,8,355,1,0,0,1,0,0,1,0,0,7,7,6,571,0,0,7,7,6,520,0,0,6,4,2
0,0,1,9,1,0,64,0,21,26,9,9,428,0,0,0,1,0,0,1,0,0,6,6,6,321,0,0,6,6,6,278,0,3,5,6,2
0,0,1,9,1,0,60,0,12,26,4,7,477,1,0,0,1,0,1,1,0,0,6,6,6,499,0,0,6,6,6,311,0,3,5,6,2
0,11,1,3,1,0,43,0,22,27,4,7,153,1,0,0,0,0,0,10,0,0,6,8,0,0,0,0,6,8,0,0,0,8,7,0,0
0,0,1,8,1,0,78,0,22,26,9,5,558,0,0,0,1,0,0,1,0,0,5,5,5,640,0,0,5,5,5,718,0,0,6,4,2
0,11,1,16,0,0,67,0,12,26,9,8,382,0,0,0,1,0,0,9,0,0,5,10,4,128,0,0,5,9,4,38,0,6,8,2,1
0,0,1,15,1,0,39,0,12,9,9,4,329,1,0,0,1,0,0,2,0,0,6,6,6,604,0,0,6,7,6,461,0,0,6,4,2
0,7,2,2,0,0,26,0,21,23,0,0,173,1,0,0,1,0,0,2,0,0,6,8,5,153,0,0,6,7,6,118,0,0,6,4,2
0,8,2,8,1,0,18,0,0,26,5,5,89,1,0,0,1,0,0,4,0,0,5,8,3,128,1,0,5,9,3,242,0,2,0,1,1
0,0,4,8,1,0,43,0,0,13,4,6,65,1,0,0,1,0,0,7,0,0,5,11,2,13,0,0,5,14,1,25,0,6,8,2,1
0,7,1,15,1,0,26,0,21,26,9,10,223,0,0,0,1,0,0,3,0,0,6,8,3,170,0,0,6,11,2,10,0,6,8,2,0
0,0,4,15,1,0,45,0,12,0,5,9,271,1,0,0,1,0,0,1,0,0,6,7,5,153,0,0,6,7,5,151,0,3,5,6,1
0,11,1,3,1,0,43,0,12,13,9,9,22,0,0,0,1,0,0,13,0,0,6,6,0,0,0,0,6,6,0,0,0,4,4,8,0
0,0,1,15,1,0,43,0,12,26,9,9,0,1,0,1,0,0,0,5,0,0,7,10,6,61,0,0,7,8,6,356,0,4,4,8,1
0,3,1,8,1,2,39,0,21,13,9,8,297,0,0,0,1,0,0,4,0,4,9,9,9,28,0,3,10,18,10,70,0,3,5,6,2
0,11,1,12,1,0,26,0,12,13,4,5,225,0,0,0,1,0,0,9,0,0,7,12,6,149,0,0,8,8,8,77,0,7,1,5,0
0,7,1,8,1,0,18,0,12,13,7,7,147,1,0,0,1,0,0,6,0,0,5,7,2,2,1,0,5,9,1,118,0,2,0,1,1
0,7,1,4,1,0,46,0,12,26,5,9,450,0,0,0,1,0,1,1,0,0,6,6,6,249,0,0,6,6,6,144,0,9,2,3,2
0,0,1,4,1,0,43,0,0,26,5,9,423,1,0,1,1,0,0,4,0,0,6,9,5,53,0,0,6,8,5,151,0,6,8,2,0
0,13,1,1,1,0,60,0,12,27,9,9,22,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,5,0
0,7,3,5,1,0,39,0,12,26,5,5,210,1,0,0,1,0,0,4,0,0,5,14,2,321,2,0,5,8,4,118,1,2,0,1,1
0,7,3,15,1,0,22,0,22,27,7,7,209,1,0,0,1,0,0,1,0,0,6,8,5,436,0,0,6,7,5,118,0,0,6,4,1
0,7,3,15,1,0,49,0,21,26,5,9,248,1,1,0,1,0,1,2,0,0,6,6,6,468,0,0,6,8,5,269,0,6,8,2,0
0,7,1,10,1,0,28,0,0,0,4,9,127,1,0,0,1,0,0,5,0,0,6,14,4,160,0,0,6,11,3,44,0,0,6,4,1
0,0,3,9,1,0,34,0,22,13,5,8,205,1,0,0,1,0,0,2,0,0,6,7,6,163,0,0,6,7,6,278,0,5,3,7,2
0,0,5,5,1,0,27,0,22,26,9,8,138,1,0,0,0,0,0,2,0,0,5,12,0,0,4,0,5,8,0,0,1,2,0,1,0
0,7,1,9,1,0,69,0,21,26,7,5,318,1,0,0,1,0,0,2,0,0,6,10,2,13,0,0,6,11,1,311,0,2,0,1,0
1,14,1,5,1,13,78,0,21,26,29,42,562,0,0,0,1,0,0,10,0,0,5,12,3,573,2,0,5,8,5,118,1,2,0,1,2
0,4,1,5,1,0,45,0,21,26,5,5,337,1,0,0,1,0,0,5,0,2,5,7,5,606,0,0,5,10,5,151,0,6,8,2,2
0,0,1,14,1,0,37,0,21,0,9,7,239,1,0,0,1,0,0,1,0,0,6,8,5,321,0,0,6,7,6,351,0,8,7,0,0
0,7,4,10,1,0,33,0,22,27,5,5,153,1,0,0,1,0,0,3,0,0,6,6,6,34,0,0,6,8,4,257,0,2,0,1,2
1,13,1,16,0,0,39,0,21,26,9,9,279,0,0,0,1,0,0,17,0,3,8,9,3,34,0,2,7,7,2,1,0,2,0,1,0
0,7,2,11,1,0,49,0,0,27,5,8,325,1,0,0,1,0,0,1,0,0,7,9,6,180,0,0,8,9,8,476,0,7,1,5,2
0,7,2,14,1,0,27,0,0,0,5,5,228,1,0,0,1,1,0,3,0,0,6,12,4,696,0,0,6,7,4,161,0,2,0,1,2
0,0,1,7,1,0,45,13,0,13,5,5,253,1,0,0,1,0,0,3,1,0,5,6,5,785,0,0,5,6,5,746,0,6,8,2,2
0,11,1,16,0,0,39,0,0,27,4,9,147,0,0,0,1,1,0,8,0,0,5,7,0,0,0,0,5,8,0,0,0,9,2,3,0
0,0,4,6,1,0,34,0,2,13,2,9,233,1,0,0,1,1,0,1,0,0,5,6,5,182,0,0,5,9,3,311,0,1,5,9,0
0,0,1,7,1,0,64,0,0,0,9,9,413,0,0,0,0,1,0,1,0,0,6,8,5,68,0,0,6,11,4,311,0,1,5,9,0
0,7,1,15,1,0,78,0,12,27,5,7,387,1,0,0,1,0,1,1,0,0,6,8,5,153,0,0,6,13,0,0,0,2,0,1,0
0,7,1,10,1,0,22,0,0,13,5,4,177,0,0,0,1,0,1,2,0,0,6,7,5,34,0,0,6,7,5,269,0,5,3,7,2
0,7,2,15,1,0,67,0,22,13,5,5,415,1,0,0,1,0,1,2,0,0,6,8,6,170,0,0,6,7,5,185,0,3,5,6,0
0,14,1,9,1,0,54,0,0,0,5,5,427,0,0,0,1,0,1,4,0,3,6,6,6,703,0,2,6,7,6,222,0,7,1,5,2
0,12,1,4,1,0,4,0,2,1,2,2,156,0,0,0,1,0,0,12,0,9,10,15,9,64,0,7,11,17,10,107,0,2,0,1,1
0,0,1,4,1,0,13,0,0,26,9,9,56,1,0,0,1,0,1,3,0,0,6,6,6,128,0,0,6,6,6,101,0,5,3,7,2
0,15,1,2,0,15,54,0,12,26,18,43,377,1,0,1,1,0,1,4,0,13,13,13,11,261,0,9,11,11,10,226,0,1,5,9,2
0,13,1,16,0,0,43,13,21,26,9,8,144,0,0,0,1,0,0,17,1,2,2,2,2,13,0,1,1,1,1,25,0,3,5,6,0
0,0,4,14,1,0,54,8,0,26,3,9,302,1,0,0,1,0,0,3,1,0,6,6,6,170,0,0,6,6,6,118,0,6,8,2,2
